,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
120,manhattan,Hell's Kitchen,432 West 52nd Street,1,1,0,3950.0
121,manhattan,Lenox Hill,47 East 64th Street,0.5,1,0,3350.0
122,manhattan,Kips Bay,219 E 23rd Street,2,1,0,4095.0
123,manhattan,Kips Bay,209 E 25th Street,1,1,0,3495.0
124,manhattan,Murray Hill,326 E 35th Street,2,1,0,3795.0
125,manhattan,Hell's Kitchen,333 West 57th Street,0.5,1,0,2500.0
126,manhattan,Upper West Side,484 Amsterdam Avenue,2,1,0,4000.0
127,manhattan,Yorkville,200 E 87th Street,1,1,0,4500.0
128,manhattan,Lenox Hill,47 East 64th Street,2,2,0,7800.0
129,manhattan,Yorkville,346 East 87th Street,1,1,0,2294.0
130,manhattan,Hell's Kitchen,561 10th Avenue,1,1,0,3692.0
131,manhattan,Lincoln Square,161 West 61st Street,1,1.5,0,5000.0
132,manhattan,Upper West Side,152 West 76th Street,1,1,0,3200.0
133,manhattan,Hell's Kitchen,503 West 46th Street,1,1,700,4250.0
134,manhattan,Upper West Side,680 West End Avenue,3,2,1750,7995.0
135,manhattan,Hudson Heights,850 West 176th Street,2,1,1000,2600.0
136,manhattan,Lower East Side,8 Rivington Street,4,1,1000,7500.0
137,manhattan,Lenox Hill,404 E. 66th Street,1,1,735,3500.0
138,manhattan,Greenwich Village,77 East 12th Street,1,1,0,4200.0
139,manhattan,Central Harlem,211 West 146th Street,0.5,1,0,1700.0
140,manhattan,New_Dev,19 Dutch Street,1,1,0,5456.0
141,manhattan,Midtown,271 W 47th Street,1,1,0,4704.0
142,manhattan,Murray Hill,207 East 37th Street,0.5,1,0,2850.0
143,manhattan,East Harlem,167 East 107th Street,1,1,0,1895.0
144,manhattan,New_Dev,685 First Avenue,3,2,1415,11000.0
145,manhattan,Turtle Bay,350 East 52nd Street,3,1,900,5000.0
146,manhattan,Turtle Bay,350 East 52nd Street,0.5,1,550,2615.0
147,manhattan,South Harlem,2074 Frederic Douglas Boulevard,2,1,0,2995.0
148,manhattan,Lenox Hill,425 East 63rd Street,1,1.5,0,4200.0
149,manhattan,Yorkville,332 East 93rd Street,1,1,0,2650.0
150,manhattan,Sutton Place,235 East 55th Street,1,1.5,856,5295.0
151,manhattan,Central Harlem,410 Lenox Avenue,2,1,0,2600.0
152,manhattan,East Village,102 Saint Mark's Place,1,1,0,2675.0
153,manhattan,Lower East Side,11 Stanton Street,2,1,0,4144.0
154,manhattan,Chelsea,105 W 29th Street,1,1,752,6164.0
155,manhattan,Lincoln Square,200 West 67th Street,1,1,781,5320.0
156,manhattan,Hell's Kitchen,411 West 45th Street,2,1,0,3150.0
157,manhattan,Greenwich Village,172 Thompson Street,1,1,0,2950.0
158,manhattan,Turtle Bay,160 E 48th Street,2,1.5,862,5895.0
159,manhattan,Hell's Kitchen,417 West 47th Street,2,1,0,3595.0
160,manhattan,Turtle Bay,232 East 50th Street,2,1,0,4150.0
161,manhattan,Murray Hill,127 East 39th Street,2,1,0,4200.0
162,manhattan,Hudson Yards,319 West 30th Street,0.5,1,0,1980.0
163,manhattan,Lincoln Square,38 West 69th Street,1,2,0,5750.0
164,manhattan,Hudson Heights,640 Fort Washington Avenue,1,1,550,2383.0
165,manhattan,Murray Hill,155 East 38th Street,2,2,0,4900.0
166,manhattan,Yorkville,224 East 89th Street,0.5,1,0,2400.0
167,manhattan,New_Dev,10-40 River Road,1,1,635,2900.0
168,manhattan,Upper West Side,2250 Broadway,2,2,1100,6995.0
169,manhattan,Tribeca,38 Warren Street,2,2,1316,15000.0
170,manhattan,Hudson Yards,410 West 36th Street,1,1,0,3000.0
171,manhattan,Turtle Bay,210 East 47th Street,2,1,760,4200.0
172,manhattan,Turtle Bay,160 E 48th Street,2,1,778,6175.0
173,manhattan,Murray Hill,213 East 37th Street,3,1,0,6500.0
174,manhattan,Upper West Side,313 West 105th Street,2,2,0,4100.0
175,manhattan,East Village,624 E 11th Street,0.5,1,0,2617.0
176,manhattan,Lower East Side,210 Rivington Street,2,1,0,4362.0
177,manhattan,Lower East Side,210 Rivington Street,3,1,0,4581.0
178,manhattan,Murray Hill,25 Tudor City Place,0.5,1,0,2700.0
179,manhattan,Flatiron,60 West 23rd Street,1,1,0,4500.0
180,manhattan,Flatiron,186 Fifth Avenue,3,3,2440,24995.0
181,manhattan,Washington Heights,251 Ft Washington Avenue,4,1,0,3500.0
182,manhattan,Hamilton Heights,501 West 140th Street,4,2,0,3000.0
183,manhattan,Upper West Side,101 W. 90th Street,2,2,975,5610.0
184,manhattan,Murray Hill,213 East 37th Street,0.5,1,0,2850.0
185,manhattan,Gramercy Park,385 First Avenue,1,1,0,4300.0
186,manhattan,New_Dev,510 East 14th Street,3,2,0,11225.0
187,manhattan,Murray Hill,213 East 37th Street,2,1,0,5400.0
188,manhattan,East Harlem,1595 Lexington Avenue,0.5,1,0,2900.0
189,manhattan,West Village,234 West 13th Street,1,1,0,3950.0
190,manhattan,Midtown,65 West 55th Street,2,2,0,7000.0
191,manhattan,Flatiron,22 West 15th Street,1,1.5,0,5900.0
192,manhattan,Murray Hill,300 East 40th Street,1,1,650,3250.0
193,manhattan,Hell's Kitchen,322 West 57th Street,1,1,760,4800.0
194,manhattan,New_Dev,175 West 60th Street,1,1,0,5692.0
195,manhattan,Kips Bay,222 East 24th Street,0.5,1,0,2875.0
196,manhattan,Washington Heights,607 West 161st Street,0.5,1,595,2350.0
197,manhattan,Midtown South,160 Madison Avenue,2,2,0,8700.0
198,manhattan,Hell's Kitchen,322 West 57th Street,2,2,0,12000.0
199,manhattan,Lower East Side,130 Allen Street,1,1,0,3700.0
200,manhattan,Gramercy Park,220 East 22nd Street,0.5,1,354,4506.0
201,manhattan,East Village,700 East 9th Street,2,1,0,3495.0
202,manhattan,Chinatown,104 Bayard Street,0.5,1,0,1699.0
203,manhattan,East Village,236 East Seventh Street,0.5,1,0,1925.0
204,manhattan,Nolita,55 Spring Street,2,1,0,4000.0
205,manhattan,Hudson Heights,209 Bennett Avenue,1,1,0,1850.0
206,manhattan,Upper West Side,325 West 88th Street,1,1,0,2700.0
207,manhattan,Upper West Side,71 West 89th Street,1,1,0,3500.0
208,manhattan,Lincoln Square,33 West End Avenue,1,1,0,4325.0
209,manhattan,Yorkville,424 East 85th Street,1,1,600,2250.0
210,manhattan,Upper West Side,588 Amsterdam Avenue,2,1,0,3207.0
211,manhattan,Murray Hill,245 E. 40th Street,1,1,812,5060.0
212,manhattan,Kips Bay,234 East 24th Street,3,1,0,5999.0
213,manhattan,Upper West Side,808 Columbus Avenue,1,1,652,4495.0
214,manhattan,New_Dev,645 West 59th Street,3,3.5,2026,31000.0
215,manhattan,Hell's Kitchen,550 West 54th Street,0.5,1,0,3775.0
216,manhattan,Kips Bay,234 East 24th Street,0.5,1,0,2800.0
217,manhattan,Financial District,90 Washington Street,0.5,1,0,3450.0
218,manhattan,Lincoln Square,33 West End Avenue,0.5,1,0,3450.0
219,manhattan,West Chelsea,450 W 17th Street,0.5,1,0,4900.0
220,manhattan,Sutton Place,141 East 55th Street,3,1.5,0,5200.0
221,manhattan,Gramercy Park,332 East 18th Street,3,1,0,4700.0
222,manhattan,Central Harlem,137 West 137th Street,1,1,0,2203.0
223,manhattan,Lenox Hill,215 East 68th Street,1,2,1171,7295.0
224,manhattan,Yorkville,1775 York Avenue,1,1,0,4095.0
225,manhattan,Financial District,63 Wall Street,0.5,1,615,4095.0
226,manhattan,Chelsea,155 West 21st Street,1,1,0,5295.0
227,manhattan,Flatiron,280 Park Avenue South,1,1,728,4995.0
228,manhattan,New_Dev,225 West 28th Street,0.5,1,0,4550.0
229,manhattan,Hudson Yards,350 West 37th Street,2,1,0,4495.0
230,manhattan,East Village,514 East 5th Street,0.5,1,0,2250.0
231,manhattan,Carnegie Hill,125 East 90th Street,1,1,0,2650.0
232,manhattan,Upper West Side,750 Columbus Avenue,2,2,1065,5909.0
233,manhattan,Murray Hill,300 E. 39th Street,1,1,650,4950.0
234,manhattan,West Chelsea,500 West 23rd Street,0.5,1,467,4099.0
235,manhattan,Hell's Kitchen,305 West 50th Street,0.5,1,625,4027.0
