,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
367,queens,Ridgewood,1018 Cypress Avenue,3,2,0,3400.0
368,queens,New_Dev,28-10 Jackson Avenue,2,2,0,5620.0
369,queens,Woodhaven,91-33 97th Street,2,1,1100,2300.0
370,queens,Ridgewood,879 Cypress Avenue,3,3,0,3600.0
371,queens,Astoria,25-15 14 Place,1,1,0,1900.0
372,queens,Astoria,31-24 28th Avenue,0.5,1,0,1575.0
373,queens,Briarwood,141-48 84 Drive,1,1,750,1850.0
374,queens,Whitestone,150-01 24th Avenue,2,1,800,2200.0
375,queens,Astoria,32-19 34th Street,3,1,1200,2600.0
376,queens,Bayside,212-14 39th Avenue,3,2,0,3100.0
377,queens,Briarwood,82-15 134th Street,1,1,750,1775.0
378,queens,Rego Park,98-05 67th Avenue,1,1,710,2125.0
379,queens,Jackson Heights,2517 87th Street,1,1,1000,1850.0
380,queens,Forest Hills,101-20 67 Drive,3,2,0,3000.0
381,queens,Kew Gardens,85-18 118th Street,2,1,0,1950.0
382,queens,Long Island City,29-59 Northern Boulevard,2,1,0,5921.0
383,queens,Long Island City,29-28 41st Avenue,0.5,1,0,2895.0
384,queens,Astoria,25-40 30 Road,2,1,0,2875.0
385,queens,New_Dev,44-41 Purves Street,1,1,0,4300.0
386,queens,Woodhaven,84-18 89th Street,3,1,0,2500.0
387,queens,New_Dev,43-25 Hunter Street,0.5,1,0,3260.0
388,queens,Briarwood,141-31 84 Drive,1,1,750,1800.0
389,queens,Ridgewood,58-50 Catalpa Avenue,4,2,0,3600.0
390,queens,East Flushing,46-08 192nd Street,2,1,1200,2250.0
391,queens,Kew Gardens,83-14 Lefferts Boulevard,2,1,1100,2575.0
392,queens,Corona,98-40 57th Avenue,2,1,1073,2394.0
393,queens,Long Island City,29-59 Northern Boulevard,1,1,0,5220.0
394,queens,South Richmond Hill,103-54 104th Street,3,1,0,2500.0
395,queens,Ridgewood,19-26 Linden Street,5,4,0,4595.0
396,queens,New_Dev,28-40 Jackson Avenue,0.5,1,0,3400.0
397,queens,Astoria,31-21 43rd Street,2,1,0,2250.0
398,queens,Flushing,160-21 Sanford Avenue,2,1.5,800,2300.0
399,queens,Elmhurst,73-02 Roosevelt Avenue,2,2,0,2850.0
400,queens,Astoria,35-50 9th Street,2,1,700,2000.0
401,queens,Maspeth,68-10 58th Avenue,2,1,0,2399.0
402,queens,Ridgewood,17-11 Linden Street,2,1,0,2600.0
403,queens,Murray Hill (Queens),38-17 149 Place,8,3,0,6000.0
404,queens,Astoria,25-38 44th Street,1,2,0,3000.0
