Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent,Long,Lat,ZipCode,Precinct,CrimeTotalPastYear,Train_Line,Dist_To_Line,Dist_To_Station,Dist_To_Entrance
manhattan,Lower East Side,353 Grand Street,2.0,1.0,892.11,3750.0,-73.9894715,40.71672325,10002,7.0,1109.0,F,0.0015272581744774,0.0024027959162473,0.0019073330958997202
manhattan,East Harlem,1646 Madison Avenue,2.0,1.0,833.22,1950.0,-73.94788388888888,40.79600011111111,10029,22.0,62.0,4-5-6,0.0037638299487173,0.0037637466388475,0.0034827283335706885
manhattan,Lincoln Square,101 West End Avenue,1.0,1.0,515.0,4625.0,-73.9880334,40.7752815,10023,20.0,1120.0,1-2-3,0.0059273760358774,0.0061085805376259,0.005785691655028153
manhattan,Lower East Side,353 Grand Street,4.0,2.0,1651.73,5500.0,-73.9894715,40.71672325,10002,7.0,1109.0,F,0.0015272581744774,0.0024027959162473,0.0019073330958997202
manhattan,Upper West Side,15 West 75th Street,2.0,1.0,1350.0,7190.0,-73.97537165217392,40.77861634782608,10023,20.0,1120.0,A-C,0.0031960551244413,0.0032437908514522,0.0022676394678035
manhattan,Washington Heights,1306 Saint Nicholas Avenue,1.0,1.0,634.7,1900.0,-73.9361488,40.8456605,10040,33.0,1126.0,A,0.0029750888629432,0.0039539932782494,0.0037865151438524355
manhattan,Upper West Side,15 West 75th Street,1.0,1.0,800.0,4195.0,-73.97537165217392,40.77861634782608,10023,20.0,1120.0,A-C,0.0031960551244413,0.0032437908514522,0.0022676394678035
manhattan,East Village,211 Avenue A,1.0,1.0,677.23,3200.0,-73.93408266666667,40.79396651282052,10029,23.0,1131.0,4-5-6,0.0088601284471788,0.008860301507382,0.00874279734811351
manhattan,Kips Bay,222 East 34th Street,1.0,1.0,724.67,4650.0,-73.9769404,40.7450468,10016,13.0,1549.0,4-5-6,0.0052386328220512,0.0052386993060692,0.00481044442333479
manhattan,Kips Bay,222 East 34th Street,1.0,1.0,696.04,3775.0,-73.9769404,40.7450468,10016,13.0,1549.0,4-5-6,0.0052386328220512,0.0052386993060692,0.00481044442333479
manhattan,Hell's Kitchen,500 W 56th Street,1.0,1.0,712.4,4275.0,-73.98970670031224,40.7682498,10019,18.0,1926.0,A-C,0.0064548430877809,0.0068866989671269,0.0064759587294917235
manhattan,Murray Hill,240 East 39th Street,2.0,2.5,1500.42,8195.0,-73.9744167,40.7480634,10016,14.0,2869.0,7,0.003738560192207,0.0037388615653049,0.0028649670273924684
manhattan,Financial District,63 Wall Street,1.0,1.0,729.57,4800.0,-74.00857185714285,40.70578171428571,10005,5.0,796.0,2-3,0.0010912884150851,0.0011657819331909,0.0009748167307427692
manhattan,Midtown South,309 5th Avenue,1.0,1.0,646.0,5020.0,-73.98526106217258,40.7467052,10016,14.0,2869.0,4-5-6,0.0032457139610812,0.0032456491383579,0.0028269007477981518
manhattan,East Village,120 East 4th Street,0.5,1.0,562.43,2700.0,-73.98786304158654,40.7253568,10003,9.0,1618.0,F,0.0025657447297152,0.0028509651872892,0.0023773297980064323
manhattan,Murray Hill,330 East 39th Street,1.0,1.0,706.67,4100.0,-73.97232902442332,40.7471105,10016,14.0,2869.0,7,0.0056958405040948,0.0056960945997225,0.004642005414522352
manhattan,Hamilton Heights,545 West 148th Street,3.0,1.0,900.0,2700.0,-73.9474428367347,40.82776865306123,10031,30.0,807.0,1,0.0031612235410231,0.0031610938607867,0.0029950809849936095
manhattan,Murray Hill,305 East 40th Street,2.0,1.0,950.0,5200.0,-73.9725973,40.7484501,10017,14.0,2869.0,7,0.0045544313485273,0.0045546507978321,0.0034522743818042193
manhattan,Murray Hill,401 East 34th Street,1.0,1.0,675.0,4191.0,-73.9727084,40.7436487,10016,13.0,1549.0,7,0.0084655313490977,0.0084658388802947,0.007582093495359538
manhattan,Murray Hill,401 East 34th Street,1.0,2.0,1018.0,5406.0,-73.9727084,40.7436487,10016,13.0,1549.0,7,0.0084655313490977,0.0084658388802947,0.007582093495359538
manhattan,Murray Hill,401 East 34th Street,1.0,1.0,678.0,4309.0,-73.9727084,40.7436487,10016,13.0,1549.0,7,0.0084655313490977,0.0084658388802947,0.007582093495359538
manhattan,Central Harlem,352 Lenox Avenue,3.0,1.0,1072.64,3250.0,-73.94414125,40.8094435,10027,32.0,1278.0,2-3,0.0021652196232702,0.0021649601342087,0.0019087661513098278
manhattan,Nolita,242 Mulberry Street,0.5,1.0,575.35,3095.0,-73.99575222222222,40.72296222222222,10012,5.0,796.0,4-5-6,0.0010169952027677,0.0015381543280677,0.0012902451866977863
manhattan,midtown-midtown south,222 East 44th Street,1.0,1.0,758.2,5675.0,-73.9727869865328,40.751291,10017,14.0,2869.0,4-5-6,0.0028141007718421,0.0032570248666576,0.0023328830648212903
manhattan,Murray Hill,130 East 37th Street,0.5,1.0,572.24,3000.0,-73.978566,40.7482336,10016,14.0,2869.0,4-5-6,0.0030448761987635,0.004025513581403,0.0034113917336004982
manhattan,Financial District,63 Wall Street,0.5,1.0,608.07,4095.0,-74.00857185714285,40.70578171428571,10005,5.0,796.0,2-3,0.0010912884150851,0.0011657819331909,0.0009748167307427692
manhattan,Financial District,63 Wall Street,0.5,1.0,469.0,3595.0,-74.00857185714285,40.70578171428571,10005,5.0,796.0,2-3,0.0010912884150851,0.0011657819331909,0.0009748167307427692
manhattan,NoMad,776 Sixth Avenue,0.5,1.0,431.0,4090.0,-73.9992012,40.7383575,10011,13.0,1549.0,1-2-3,0.0011324518438645,0.0011322958309125,0.0003054363177125399
manhattan,Gramercy Park,290 Third Avenue,1.0,1.0,769.81,6030.0,-73.9342092,40.8068247,10037,32.0,1278.0,4-5-6,0.0013777333871521,0.0043214845304486,0.003766538466210972
manhattan,Kips Bay,220 East 24th Street,3.0,2.0,1466.3,5850.0,-73.98217459183674,40.7391962244898,10010,13.0,1549.0,4-5-6,0.0044010434135634,0.0044013363935439,0.003955692792892005
manhattan,Hell's Kitchen,322 West 47th Street,1.0,1.0,663.98,2795.0,-73.98824402040816,40.76063567346939,10036,18.0,1926.0,A-C-E,0.0029017351863896,0.0029019436651256,0.0017216865750775939
manhattan,Nolita,242 Mulberry Street,1.0,1.0,709.78,4195.0,-73.99575222222222,40.72296222222222,10012,5.0,796.0,4-5-6,0.0010169952027677,0.0015381543280677,0.0012902451866977863
manhattan,Kips Bay,220 East 24th Street,0.5,1.0,565.54,2795.0,-73.98217459183674,40.7391962244898,10010,13.0,1549.0,4-5-6,0.0044010434135634,0.0044013363935439,0.003955692792892005
manhattan,Sutton Place,335 East 54th Street,1.0,1.0,680.5,3300.0,-73.96538161538462,40.756919,10022,18.0,1926.0,E,0.0033698440501096,0.00373141325855,0.0038209537173027374
manhattan,Upper West Side,469 Columbus Avenue,3.0,1.5,1274.37,4700.0,-73.97351915,40.78412925,10024,20.0,1120.0,A-C,0.0030274337298855,0.0031250317110277,0.002584255664382351
manhattan,Nolita,242 Mulberry Street,1.0,1.0,693.42,3695.0,-73.99575222222222,40.72296222222222,10012,5.0,796.0,4-5-6,0.0010169952027677,0.0015381543280677,0.0012902451866977863
manhattan,Inwood,612 Academy Street,1.0,1.0,633.88,1875.0,-73.9241735,40.864848,10034,34.0,1454.0,A,0.0023356688712514,0.0031635346514661,0.0028338886292903066
manhattan,NoMad,50 East 28th Street,0.5,1.0,460.0,4255.0,-73.98513764864865,40.74367854054054,10016,13.0,1549.0,4-5-6,0.0010648891897913,0.0010646983250904,0.0007822353746015309
manhattan,Midtown South,100 West 31st Street,1.0,1.0,765.56,5900.0,-73.989361,40.747883,10001,14.0,2869.0,N-Q-R-W,0.0021967375232645,0.0022652468422407,0.0010437144994567815
manhattan,Kips Bay,215 East 24th Street,1.0,1.5,850.0,4200.0,-73.98172600106602,40.7393046,10010,13.0,1549.0,4-5-6,0.0045406131616486,0.0045408893152192,0.004352561106730691
manhattan,Upper West Side,205 West 88th Street,2.0,1.0,1000.0,4995.0,-73.97425718181817,40.78916436363637,10024,24.0,1045.0,1-2-3,0.0016975715368233,0.0020286892247304,0.0020322207826823525
manhattan,upper east side-carnegie hill,420 E 54th Street,2.0,2.0,772.0,6053.0,-73.9633352,40.7558074,10022,18.0,1926.0,E,0.0011281625393325,0.0059727540274017,0.006086638737303764
manhattan,East Harlem,2335 First Avenue,1.0,1.0,637.97,2000.0,-73.979893,40.7325657,10009,13.0,1549.0,L,0.00236898843631,0.0023930942533097,0.0024987480944937985
manhattan,midtown-midtown south,222 East 44th Street,1.0,1.0,758.2,5675.0,-73.9727869865328,40.751291,10017,14.0,2869.0,4-5-6,0.0028141007718421,0.0032570248666576,0.0023328830648212903
manhattan,Hell's Kitchen,550 West 54th Street,0.5,1.0,591.71,3595.0,-73.992445,40.768066,10019,18.0,1926.0,E,0.008534616229336,0.0085566714259031,0.00832407957819236
manhattan,Lenox Hill,330 East 75th Street,1.0,1.0,650.0,3695.0,-73.9550863,40.7698148,10021,19.0,1978.0,Q,0.0020787259430166,0.0034283443039815,0.003391642333082494
manhattan,Hell's Kitchen,450 W 42nd Street,1.0,1.0,738.08,5060.0,-73.9943187,40.7589262,10036,10.0,1012.0,7,0.0034105688011084,0.0048609539955483,0.004395233531018159
manhattan,Hell's Kitchen,450 W 42nd Street,1.0,1.0,744.29,5250.0,-73.9943187,40.7589262,10036,10.0,1012.0,7,0.0034105688011084,0.0048609539955483,0.004395233531018159
manhattan,Flatiron,1 Union Sq S,0.5,1.0,644.71,5215.0,-73.9903291,40.7344122,10003,9.0,1618.0,4-5-6,0.000425217207802,0.0004593230484002,8.475580561824026e-05
manhattan,Murray Hill,165 East 35th Street,0.5,1.0,575.51,3100.0,-73.9778907,40.746609,10016,14.0,2869.0,4-5-6,0.0042185156639761,0.0042184752597594,0.003642777433397014
manhattan,East Village,114 East 13th Street,1.0,1.0,1100.0,6500.0,-73.98914305534578,40.73299815,10003,9.0,1618.0,4-5-6,0.0008639105737938,0.0018595425552643,0.00124962527548532
manhattan,Fulton/Seaport,15 Cliff Street,1.0,1.0,710.0,4815.0,-74.00566350274671,40.70842965,10038,5.0,796.0,A-C,0.0006128974417144,0.0013403117487872,0.0012627098133168068
manhattan,Lenox Hill,10 East 62nd Street,3.0,4.5,4200.0,39995.0,-73.97111766666667,40.765825666666665,10065,22.0,62.0,F,0.0010232730984947,0.0024493832182284,0.0015369004910607542
manhattan,Hell's Kitchen,440 West 47th Street,3.0,1.0,1136.43,5200.0,-73.99155426530612,40.76203481632653,10036,18.0,1926.0,A-C-E,0.0050651418670558,0.005064832614055,0.004218616131072291
manhattan,Lower East Side,49 Clinton Street,1.0,1.0,670.52,2995.0,-73.9848282,40.7197812,10002,7.0,1109.0,M,0.0021093224862152,0.0029729872501899,0.002723206495037845
manhattan,Midtown-Midtown South,225 West 28th Street,1.0,1.0,791.73,6700.0,-73.9945066,40.7478329,10001,10.0,1012.0,1-2-3,0.0012982539836475,0.0012980943393145,0.0010610120985046802
manhattan,NoMad,10 E 29th Street,3.0,3.0,2065.99,14748.0,-73.98612351936127,40.74476765,10016,13.0,1549.0,4-5-6,0.002518126014398,0.0025179011472217,0.0021969274211621633
manhattan,Murray Hill,222 East 35th Street,1.0,1.0,800.0,3400.0,-73.976701,40.745904,10016,14.0,2869.0,4-5-6,0.0053779030039573,0.0053779149946949,0.004874990986792861
manhattan,East Village,211 East 13th Street,1.0,1.0,855.0,6950.0,-73.98652546538764,40.73230685,10009,9.0,1618.0,L,0.0006755369566188,0.000865399233718,0.0006672437933912507
manhattan,Kips Bay,143 East 30th Street,0.5,1.0,542.8,2100.0,-73.98116545454545,40.7438096060606,10016,13.0,1549.0,4-5-6,0.0024467968316665,0.00244710482772,0.00205382001576233
manhattan,Lincoln Square,75 West End Avenue,1.0,1.0,706.67,4100.0,-73.9892353,40.7737017,10023,20.0,1120.0,1-2-3,0.0070311842636761,0.0070311719435831,0.006787396543305124
manhattan,Nolita,227 Mulberry Street,0.5,1.0,588.44,3495.0,-73.99616866666666,40.72248666666667,10012,5.0,796.0,4-5-6,0.0008610052865873,0.0009899011841396,0.0006963973656862018
manhattan,Lincoln Square,145 West 67th Street,1.0,1.0,709.94,4200.0,-73.98343259678623,40.7755877,10023,20.0,1120.0,1-2-3,0.0018740427542471,0.0024718014186413,0.0020229225222673113
manhattan,Fulton/Seaport,200 Water Street,2.0,2.0,948.0,6500.0,-74.00476445538396,40.7074203,10038,5.0,796.0,A-C,0.0010434801638813,0.0026919171428708,0.002540977652654814
manhattan,Lower East Side,229 Chrystie Street,1.0,1.0,707.0,5350.0,-73.9914325,40.7232599,10002,5.0,796.0,M,0.0002441602815768,0.0015012087379758,0.00046027060883184034
manhattan,Battery Park City,375 South End Avenue,0.5,1.0,625.0,3995.0,-74.01761086746647,40.711313,10280,5.0,796.0,1,0.0051015292049847,0.0053937522939237,0.00509692506132519
manhattan,Battery Park City,395 South End Avenue,0.5,1.0,574.0,3165.0,-74.01595554545455,40.71142809090909,10280,5.0,796.0,1,0.0035500971000717,0.0037894545737491,0.004014033537886894
manhattan,soho-tribeca-civic center-little italy,50 West Street,3.0,3.0,3653.0,30000.0,-74.01500661191383,40.70782125,10006,5.0,796.0,1,0.0012619218190714,0.0012618405377213,0.0011819467160378145
manhattan,Hell's Kitchen,325 West 51st Street,0.5,1.0,450.0,2695.0,-73.986619,40.763417,10019,18.0,1926.0,A-C-E,0.0011521222864868,0.0011518450794146,0.001016672488712008
manhattan,Upper West Side,323 West 96th Street,2.0,2.0,911.0,5750.0,-73.97420324356628,40.79594095,10025,24.0,1045.0,1-2-3,0.0027397048700622,0.0027610860053834,0.0025283020455153515
manhattan,Yorkville,446 East 88th Street,1.0,1.0,500.0,2700.0,-73.94740924489797,40.77765993877552,10128,25.0,1227.0,Q,0.0036318406693663,0.0043662984831958,0.003930006895188676
manhattan,Lincoln Square,102 West 71st Street,1.0,1.0,654.33,2500.0,-73.98188579591837,40.77773381632653,10023,20.0,1120.0,1-2-3,0.0002187212940999,0.000724097189073,0.0007058427324051817
manhattan,East Village,120 East 13th Street,1.0,1.5,1300.0,6800.0,-73.98896287318675,40.73289655,10003,9.0,1618.0,4-5-6,0.0010703285342575,0.0020327740667308,0.00141095420371405
manhattan,Lenox Hill,300 East 62nd Street,2.0,2.0,1300.49,6800.0,-73.9627946,40.7622436,10065,18.0,1926.0,Q,0.0017004494014454,0.0040614701283135,0.003123420875800265
manhattan,East Village,182 Avenue A,0.5,1.0,555.88,2500.0,-73.9296954873684,40.79719668912283,10035,23.0,1131.0,4-5-6,0.0105149266533727,0.0105151469528701,0.010420311152396229
manhattan,East Village,208 East 7th Street,2.0,1.0,872.48,3150.0,-73.97999430114005,40.724344,10009,9.0,1618.0,L,0.0068076020227429,0.0068421028264187,0.007203542972188054
manhattan,Lincoln Square,155 West 68th Street,0.5,1.0,600.0,3350.0,-73.98281723473607,40.7761555,10023,20.0,1120.0,1-2-3,0.0015242915862478,0.0024487371024162,0.0023580149418665052
manhattan,Lenox Hill,16 East 71st Street,1.0,1.0,770.0,4950.0,-73.96660754545454,40.77128954545455,10021,22.0,62.0,4-5-6,0.004172480221006,0.0041722274403204,0.004104773006684285
manhattan,Hudson Yards,411 West 35th Street,2.0,2.0,1323.22,7495.0,-73.9972973595017,40.75459483031937,10001,10.0,1012.0,A-C-E,0.0045373192464345,0.0045371493315648,0.0036460376960012284
