Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
bronx,Mott Haven,2401 3rd Avenue,2.0,2.0,0,4744.0
bronx,Bedford Park,2980 Briggs Avenue,2.0,1.5,0,1950.0
bronx,Spuyten Duyvil,735 Kappock Street,1.0,1.0,0,2000.0
bronx,Pelham Parkway,2198 Cruger Avenue,2.0,1.0,0,2125.0
bronx,Norwood,3230 Steuben Avenue,1.0,1.0,0,1700.0
bronx,Crotona Park East,1409 Bryant Avenue,2.0,1.5,0,2550.0
bronx,Spuyten Duyvil,500 West 235th Street,2.0,1.0,0,2400.0
bronx,Concourse,975 Sherman Avenue,3.0,1.0,0,2500.0
bronx,Concourse,975 Sherman Avenue,1.0,1.0,0,1550.0
bronx,Riverdale,6555 Broadway,1.0,1.0,0,1750.0
bronx,Hunts Point,657 Manida Street,3.0,2.0,0,2850.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,3001.0
bronx,Spuyten Duyvil,3615 Oxford Avenue,0.5,1.0,0,2126.0
bronx,Riverdale,630 West 246th Street,1.0,1.0,0,2195.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,2895.0
bronx,Kingsbridge,4578 Manhattan College Parkway,1.0,1.0,800,1650.0
bronx,Pelham Parkway,2160 Bronx Park East,1.0,1.0,1000,1900.0
bronx,Crotona Park East,1821 Trafalgar Place,2.0,1.0,0,1899.0
bronx,Parkchester,2013 Benedict Avenue,2.0,1.0,800,1850.0
bronx,Wakefield,759 East 235th Street,3.0,2.0,0,2500.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,0,3100.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,0,3300.0
bronx,Edenwald,13 Harper Court,3.0,2.0,0,2500.0
bronx,Concourse,1254 Sherman Avenue,3.0,1.0,0,2350.0
bronx,Mott Haven,2401 3rd Avenue,3.0,2.0,0,6134.0
bronx,New_Dev,224 East 135th Street,2.0,1.0,0,3388.0
bronx,Concourse,1254 Sherman Avenue,0.5,1.0,0,1600.0
bronx,Tremont,2080 Grand Concourse,0.5,1.0,0,1600.0
bronx,Mott Haven,2401 3rd Avenue,1.0,1.0,0,3083.0
bronx,Tremont,2090 Grand Concourse,1.0,1.0,0,1650.0
bronx,Fordham,2765 Briggs Avenue,1.0,1.0,800,1375.0
bronx,Concourse,1200 College Avenue,0.5,1.0,0,1325.0
bronx,North New York,420 East 148th Street,2.0,1.0,914,1995.0
bronx,Bedford Park,3175 Grand Concourse,0.5,1.0,402,1295.0
bronx,University Heights,2265 University Avenue,2.0,1.0,0,2250.0
bronx,University Heights,2265 University Avenue,1.0,1.0,0,1799.0
bronx,Concourse,1520 Sheridan Avenue,2.0,1.0,0,1995.0
bronx,Bronxwood,655 Pelham Parkway North,1.0,1.0,0,1650.0
bronx,Hunts Point,657 Manida Street,1.0,1.0,0,1955.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,3001.0
bronx,Concourse,1555 Grand Concourse,1.0,1.0,0,1650.0
bronx,Kingsbridge,3025 Godwin Terrace,1.0,1.0,0,1600.0
bronx,Mott Haven,2401 3rd Avenue,1.0,1.0,0,3453.0
bronx,Riverdale,6629 Broadway,1.0,1.0,0,1800.0
bronx,Riverdale,452 West 261st Street,3.0,2.0,0,3000.0
bronx,Kingsbridge,3616 Corlear Avenue,2.0,1.0,900,2400.0
bronx,Schuylerville,1534 Hollywood Avenue,3.0,1.0,1300,2695.0
bronx,Concourse,1348 Sheridan Avenue,1.0,1.0,0,1575.0
bronx,East Tremont,2004 Crotona Avenue,2.0,1.0,0,2200.0
bronx,East Tremont,2004 Crotona Avenue,3.0,2.0,0,2550.0
bronx,New_Dev,25 Bruckner Boulevard,2.0,1.0,0,2850.0
bronx,Melrose,726 Courtlandt Avenue,2.0,1.0,0,1995.0
bronx,New_Dev,228 East 135th Street,2.0,2.0,0,3429.0
bronx,Riverdale,3210 Riverdale Avenue,1.0,1.0,794,2300.0
bronx,Norwood,51 West Mosholu Parkway North,3.0,1.0,0,2307.0
bronx,Highbridge,1344 University Avenue,1.0,1.0,0,1650.0
bronx,Mott Haven,2401 3rd Avenue,2.0,2.0,0,4611.0
bronx,Pelham Parkway,2198 Cruger Avenue,2.0,1.0,0,2150.0
bronx,Kingsbridge Heights,147 West 230th Street,1.0,1.0,0,1700.0
bronx,Bedford Park,225 East 202nd Street,1.0,1.0,0,2394.0
bronx,Fordham,2721 Morris Avenue,2.0,1.0,0,2200.0
bronx,Crotona Park East,1821 Trafalgar Place,3.0,2.0,0,2999.0
bronx,Riverdale,3333 Henry Hudson Parkway,1.0,1.0,885,2650.0
bronx,Riverdale,3333 Henry Hudson Parkway,1.0,1.0,648,2195.0
bronx,Kingsbridge Heights,3000 Bailey Avenue,1.0,1.0,0,1700.0
bronx,Kingsbridge,3120 Corlear Avenue,2.0,1.0,0,2175.0
bronx,New_Dev,224 East 135th Street,1.0,1.0,0,2160.0
bronx,New_Dev,228 East 135th Street,2.0,1.0,0,2560.0
bronx,Bedford Park,185 East 206th Street,1.0,1.0,0,1475.0
bronx,Pelham Parkway,762 Brady Avenue,3.0,2.0,0,1975.0
bronx,Mott Haven,2401 3rd Avenue,1.0,1.0,0,3083.0
bronx,Bronxwood,2215 Cruger Avenue,1.0,1.0,0,1600.0
bronx,Spuyten Duyvil,3128 Henry Hudson Parkway East,1.0,1.0,0,2195.0
bronx,Hunts Point,657 Manida Street,3.0,2.0,0,2850.0
bronx,Hunts Point,657 Manida Street,1.0,1.0,0,1955.0
bronx,University Heights,2721 Heath Avenue,2.0,1.0,0,2100.0
bronx,North New York,596 Beech Terrace,3.0,1.5,0,3100.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,0,3250.0
bronx,Mott Haven,101 Bruckner Boulevard,1.0,1.0,0,2300.0
bronx,Woodstock,643 Southern Boulevard,3.0,1.0,1200,2000.0
bronx,New_Dev,224 East 135th Street,1.0,1.0,0,2160.0
bronx,Mt. Hope,1770 Grand Concourse,1.0,1.0,717,1999.0
bronx,Spuyten Duyvil,530 West 236th Street,2.0,1.0,1250,2800.0
bronx,Crotona Park East,1390 Prospect Avenue,2.0,1.0,0,2100.0
bronx,Mott Haven,2401 3rd Avenue,3.0,2.0,0,6134.0
bronx,Riverdale,5900 Arlington Avenue,1.0,1.0,700,2100.0
bronx,Country Club,1665 Bay Shore Avenue,2.0,1.0,800,2200.0
bronx,Bronxwood,660 Thwaites Place,1.0,1.0,0,1600.0
bronx,Concourse,930 Sheridan Avenue,0.5,1.0,542,1499.0
bronx,Concourse,930 Sheridan Avenue,1.0,1.0,669,1899.0
bronx,Bedford Park,271 East 198th Street,3.0,1.0,2000,2500.0
bronx,Williamsbridge,3804 Bronx Boulevard,3.0,2.0,0,2499.0
bronx,Kingsbridge Heights,3451 Giles Avenue,1.0,1.0,0,1650.0
bronx,Mt. Hope,1775 Clay Avenue,0.5,1.0,0,1450.0
bronx,Hunts Point,657 Manida Street,3.0,2.0,0,2850.0
bronx,Riverdale,3210 Riverdale Avenue,1.0,1.0,794,2300.0
bronx,Fordham,2835 Bainbridge Avenue,1.0,1.0,0,1500.0
bronx,Spuyten Duyvil,3300 Netherland Avenue,2.0,2.0,1100,2650.0
bronx,New_Dev,228 East 135th Street,0.5,1.0,0,1850.0
bronx,Mott Haven,101 Bruckner Boulevard,1.0,1.0,0,2300.0
bronx,Bronxwood,2713 Holland Avenue,3.0,1.0,0,2100.0
bronx,Mott Haven,101 Bruckner Boulevard,2.0,2.0,0,2750.0
bronx,Bronxwood,2713 Holland Avenue,2.0,1.0,0,1900.0
bronx,Fordham,355 East 187th Street,1.0,1.0,0,1550.0
bronx,Kingsbridge Heights,3971 Gouverneur Avenue,2.0,1.0,0,2395.0
bronx,Mott Haven,225 East 138th Street,1.0,1.0,0,2695.0
bronx,Riverdale,3333 Henry Hudson Parkway,1.0,1.0,1102,2975.0
bronx,West Farms,926 Bronx Park South,0.5,1.0,0,1450.0
bronx,New_Dev,224 East 135th Street,2.0,1.0,0,2500.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,2933.0
bronx,Crotona Park East,1821 Trafalgar Place,2.0,2.0,0,1899.0
bronx,New_Dev,329 East 132nd Street,0.5,1.0,0,1650.0
bronx,New_Dev,228 East 135th Street,1.0,1.0,0,2256.0
bronx,New_Dev,329 East 132nd Street,2.0,2.0,0,3000.0
bronx,New_Dev,329 East 132nd Street,1.0,1.0,0,2250.0
bronx,New_Dev,329 East 132nd Street,1.0,1.0,0,2350.0
bronx,Melrose,811 Elton Avenue,2.0,1.0,0,2195.0
bronx,Riverdale,3707 Blackstone Avenue,1.0,1.0,730,3300.0
bronx,Fordham,2301 Creston Avenue,1.0,1.0,0,1525.0
bronx,Tremont,2095 Grand Concourse,1.0,1.0,0,1650.0
bronx,City Island,152B Tier Street,3.0,1.5,0,3000.0
bronx,New_Dev,224 East 135th Street,2.0,1.0,0,3388.0
bronx,Riverdale,3210 Riverdale Avenue,1.0,1.0,794,2300.0
bronx,Hunts Point,657 Manida Street,3.0,2.0,0,2850.0
bronx,University Heights,2265 University Avenue,2.0,1.0,0,2200.0
bronx,Fordham,2308 Morris Avenue,3.0,1.0,0,2850.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,3001.0
bronx,East Tremont,822 East 178th Street,3.0,2.0,0,2300.0
bronx,Spuyten Duyvil,511 West 235th Street,1.0,1.0,1015,1950.0
bronx,Mott Haven,112 Lincoln Avenue,2.0,1.0,0,3200.0
bronx,Pelham Parkway,2190 Boston Post Road,2.0,2.0,0,2500.0
bronx,University Heights,2265 University Avenue,3.0,2.0,0,2600.0
bronx,Fordham,2718 Morris Avenue,1.0,1.0,0,1495.0
bronx,Kingsbridge Heights,3880 Orloff Avenue,1.0,1.0,0,3295.0
bronx,Fordham,20 East 190th Street,1.0,1.0,0,1425.0
bronx,Riverdale,4901 Henry Hudson Parkway West,2.0,1.5,0,3000.0
bronx,Mott Haven,2401 3rd Avenue,3.0,2.0,0,6134.0
bronx,Mt. Hope,1770 Grand Concourse,1.0,1.0,740,1999.0
bronx,Woodlawn,4345 Webster Avenue,1.0,1.0,0,1595.0
bronx,Woodlawn,4345 Webster Avenue,0.5,1.0,0,1335.0
bronx,New_Dev,228 East 135th Street,1.0,1.0,0,2256.0
bronx,Kingsbridge Heights,2888 Heath Avenue,2.0,1.0,950,2095.0
bronx,Belmont,576 East 187th Street,0.5,1.0,0,1425.0
bronx,Melrose,418 East 153rd Street,2.0,1.0,0,2400.0
bronx,North New York,109 Bruckner Boulevard,2.0,1.0,0,2600.0
bronx,Concourse,1575 Grand Concourse,2.0,1.0,0,1925.0
bronx,University Heights,2265 University Avenue,3.0,2.0,0,2600.0
bronx,Riverdale,6214 Riverdale Avenue,1.0,400.0,0,1500.0
bronx,New_Dev,25 Bruckner Boulevard,2.0,1.0,0,3450.0
bronx,New_Dev,25 Bruckner Boulevard,2.0,2.0,0,3550.0
bronx,Spuyten Duyvil,530 West 236th Street,3.0,2.0,0,3195.0
bronx,Hunts Point,657 Manida Street,1.0,1.0,0,1955.0
bronx,New_Dev,25 Bruckner Boulevard,1.0,1.0,0,2500.0
bronx,New_Dev,25 Bruckner Boulevard,2.0,2.0,0,3550.0
bronx,New_Dev,228 East 135th Street,0.5,1.0,0,1850.0
bronx,Mott Haven,112 Lincoln Avenue,2.0,1.0,0,2400.0
bronx,Soundview,1770 East 172nd Street,1.0,1.0,0,1650.0
bronx,Fordham,2692 Creston Avenue,1.0,1.0,0,2095.0
bronx,Co-op City,2211 De Reimer Avenue,3.0,1.0,0,2750.0
bronx,Spuyten Duyvil,2475 Palisade Avenue,2.0,1.0,0,2700.0
bronx,Fordham,2630 Marion Avenue,2.0,1.0,0,2295.0
bronx,Morris Park,1063 Rhinelander Avenue,3.0,2.0,0,3000.0
bronx,Highbridge,979 Summit Avenue,1.0,1.0,415,2000.0
bronx,Tremont,2180 Ryer Avenue,2.0,1.0,0,1950.0
bronx,New_Dev,228 East 135th Street,1.0,1.0,0,2256.0
bronx,New_Dev,224 East 135th Street,1.0,1.0,0,2160.0
bronx,Spuyten Duyvil,2601 Henry Hudson Parkway West,1.0,1.0,0,2195.0
bronx,Concourse,975 Sherman Avenue,3.0,1.0,0,2499.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,2895.0
bronx,Parkchester,1604 Metropolitan Avenue,2.0,1.0,858,1950.0
bronx,Parkchester,1575 Odell Street,2.0,1.0,834,1950.0
bronx,Parkchester,24 Metropolitan Oval,1.0,1.0,636,1600.0
bronx,Parkchester,2059 Mc Graw Avenue,1.0,1.0,645,1600.0
bronx,City Island,456 City Island Avenue,1.0,1.0,0,1260.0
bronx,Crotona Park East,1323 Chisholm Street UNIT-2C,2.0,1.0,0,2550.0
bronx,Pelham Parkway,2198 Cruger Avenue,0.5,1.0,0,1600.0
bronx,Spuyten Duyvil,2727 Henry Hudson Parkway West,2.0,2.0,1000,3528.0
bronx,University Heights,2290 Andrews Avenue North,3.0,1.0,0,2300.0
bronx,Concourse,1075 Grant Avenue,2.0,1.0,0,2350.0
bronx,Spuyten Duyvil,530 West 236th Street,3.0,2.0,0,3195.0
bronx,Mt. Hope,105 East 177th Street,2.0,1.0,0,2125.0
bronx,Highbridge,155 West 162nd Street,3.0,1.0,0,2300.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,2895.0
bronx,Riverdale,3820 Waldo Avenue,2.0,1.0,0,2100.0
bronx,Throgs Neck,3255 Randall Avenue,2.0,1.0,0,2300.0
bronx,Kingsbridge,288 West 238th Street,1.0,1.0,0,1875.0
bronx,Fordham,2700 Grandconcourse,1.0,1.0,0,1795.0
bronx,Spuyten Duyvil,530 West 236th Street,3.0,2.0,0,3195.0
bronx,Mt. Hope,255 East 176th Street,1.0,1.0,0,1650.0
bronx,Kingsbridge Heights,2854 Kingsbridge Terrace,3.0,1.0,1100,2500.0
bronx,Spuyten Duyvil,3251 Cambridge Avenue,2.0,1.0,1100,2500.0
bronx,Pelham Gardens,2571 Kingsland Avenue,3.0,1.0,0,2840.0
bronx,Concourse,1075 Grant Avenue,2.0,1.0,0,2350.0
bronx,Hunts Point,657 Manida Street,1.0,1.0,0,1955.0
bronx,Spuyten Duyvil,2500 Johnson Avenue,4.0,4.0,3000,9000.0
bronx,Concourse,85 Mcclellan Street,2.0,1.5,0,2500.0
bronx,New_Dev,228 East 135th Street,1.0,1.0,0,2256.0
bronx,North New York,538 East 142nd Street,1.0,1.0,0,1999.0
bronx,Spuyten Duyvil,3660 Oxford Avenue,1.0,1.0,1000,2330.0
bronx,Riverdale,4475 Henry Hudson Parkway West,0.5,1.5,845,1771.0
bronx,Concourse,1521 Sheridan Avenue,1.0,1.0,0,1700.0
bronx,East Tremont,2004 Crotona Avenue,4.0,2.0,0,2750.0
bronx,University Heights,2419 Davidson Avenue,1.0,1.0,0,1595.0
bronx,University Heights,2170 University Avenue,0.5,1.0,0,1350.0
bronx,Williamsbridge,3535 Barnes Avenue,4.0,1.5,0,2600.0
bronx,Concourse,85 Mcclellan Street,1.0,1.0,0,2000.0
bronx,Hunts Point,657 Manida Street,1.0,1.0,0,1955.0
bronx,New_Dev,224 East 135th Street,2.0,1.0,0,2500.0
bronx,Eastchester,3300 Palmer Avenue,2.0,1.0,0,1900.0
bronx,Throgs Neck,916 Wilcox Avenue,3.0,2.0,0,3000.0
bronx,Mott Haven,2401 3rd Avenue,3.0,2.0,0,6134.0
bronx,Soundview,880 Colgate Avenue,1.0,1.0,0,1791.0
bronx,Soundview,825 Boynton Avenue,3.0,1.5,0,2395.0
bronx,Fordham,2763 Morris Avenue,1.0,1.0,0,2100.0
bronx,Pelham Gardens,1560 East Gun Hill Road,3.0,2.0,0,3000.0
bronx,Mott Haven,2401 3rd Avenue,1.0,1.0,0,3083.0
bronx,New_Dev,228 East 135th Street,0.5,1.0,0,1850.0
bronx,New_Dev,228 East 135th Street,1.0,1.0,0,2256.0
bronx,New_Dev,228 East 135th Street,2.0,1.0,0,2560.0
bronx,New_Dev,228 East 135th Street,2.0,2.0,0,3429.0
bronx,Hunts Point,657 Manida Street,3.0,2.0,0,2850.0
bronx,Mott Haven,2401 3rd Avenue,1.0,1.0,0,3083.0
bronx,Mott Haven,2401 3rd Avenue,2.0,2.0,0,4611.0
bronx,Williamsbridge,751 Tilden Street,1.0,1.0,0,1500.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,2895.0
bronx,University Heights,1 West 182nd Street,1.0,1.0,0,1650.0
bronx,Mott Haven,2490 Third Avenue,1.0,1.0,0,2500.0
bronx,Melrose,837 Washington Avenue,2.0,1.5,900,2300.0
bronx,Riverdale,3333 Henry Hudson Parkway,1.0,1.0,0,2695.0
bronx,Riverdale,3824 Waldo Avenue,1.0,1.0,0,1750.0
bronx,Concourse,215 East 164th Street,3.0,1.0,0,2425.0
bronx,Riverdale,3707 Blackstone Avenue,3.0,2.0,1535,5300.0
bronx,University Heights,30 West 181st Street,1.0,1.0,0,1650.0
bronx,Concourse,930 Grand Concourse,3.0,2.0,1565,3050.0
bronx,Spuyten Duyvil,2600 Netherland Avenue,1.0,1.5,880,2545.0
bronx,Mt. Hope,1770 Grand Concourse,1.0,1.0,750,2299.0
bronx,Concourse,1180 Sherman Avenue,2.0,1.0,0,2250.0
bronx,Tremont,2120 Tiebout Avenue,2.0,1.0,0,2300.0
bronx,Mott Haven,2401 3rd Avenue,3.0,2.0,0,4805.0
bronx,Highbridge,1075 Nelson Avenue,1.0,1.0,0,2000.0
bronx,Bedford Park,3128 Villa Avenue,2.0,1.0,0,1550.0
bronx,North New York,582 East 138th Street,1.0,1.0,0,2350.0
bronx,Norwood,55 West Mosholu Parkway North,3.0,1.0,0,2300.0
bronx,New_Dev,333 Cypress Avenue,2.0,1.0,0,2300.0
bronx,New_Dev,333 Cypress Avenue,0.5,1.0,0,1775.0
bronx,North New York,532 East 142nd Street,2.0,1.0,0,2300.0
bronx,Spuyten Duyvil,2600 Netherland Avenue,1.0,1.0,870,2399.0
bronx,Spuyten Duyvil,2600 Netherland Avenue,2.0,2.0,1130,3450.0
bronx,Riverdale,3210 Riverdale Avenue,1.0,1.0,794,2300.0
bronx,Hunts Point,657 Manida Street,1.0,1.0,0,1955.0
bronx,Spuyten Duyvil,2600 Netherland Avenue,1.0,1.0,855,2350.0
bronx,North New York,133 Brown Place,0.5,1.0,0,1700.0
bronx,New_Dev,228 East 135th Street,2.0,2.0,0,3429.0
bronx,Spuyten Duyvil,531 West 235th Street,2.0,2.0,775,2750.0
bronx,Mott Haven,2401 3rd Avenue,3.0,2.0,0,4805.0
bronx,Mott Haven,2401 3rd Avenue,3.0,2.0,0,6134.0
bronx,Mott Haven,2401 3rd Avenue,2.0,2.0,0,4744.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,3301.0
bronx,Mott Haven,2401 3rd Avenue,1.0,1.0,0,3453.0
bronx,Mott Haven,2401 3rd Avenue,2.0,2.0,0,4617.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,2895.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,2933.0
bronx,Hunts Point,657 Manida Street,3.0,2.0,0,2850.0
bronx,New_Dev,224 East 135th Street,2.0,1.0,0,3388.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,3001.0
bronx,Soundview,1495 Westchester Avenue,3.0,1.0,1200,2300.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,3001.0
bronx,Riverdale,5711 Huxley Avenue,2.0,1.0,900,2100.0
bronx,Kingsbridge,3102 Kingsbridge Avenue,1.0,1.0,0,1675.0
bronx,Riverdale,6034 Huxley Avenue,3.0,1.5,2200,3990.0
bronx,Riverdale,4555 Henry Hudson Pkwy W,3.0,2.0,1350,3800.0
bronx,Tremont,1997 Morris Avenue,4.0,1.0,0,2800.0
bronx,Parkchester,1537 Rosedale Avenue,0.5,1.0,0,1900.0
bronx,North New York,460 Concord Avenue,3.0,1.0,0,2300.0
bronx,Longwood,1047 Hoe Avenue,0.5,1.0,0,1650.0
bronx,Concourse,180 East 162nd Street,0.5,1.0,0,1450.0
bronx,Mt. Hope,1770 Grand Concourse,1.0,1.0,775,2199.0
bronx,Mott Haven,2401 3rd Avenue,2.0,2.0,0,4744.0
bronx,Morris Park,1130 Pelham Parkway South,1.0,1.0,792,2099.0
bronx,Morris Park,1130 Pelham Parkway South,2.0,2.0,1125,2650.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,3001.0
bronx,Pelham Parkway,2198 Cruger Avenue,3.0,1.0,0,2550.0
bronx,Belmont,2349 Arthur Avenue,4.0,1.0,0,2795.0
bronx,Riverdale,6214 Riverdale Avenue,1.0,1.0,650,1650.0
bronx,Belmont,450 East 184th Street,1.0,1.0,650,1500.0
bronx,Throgs Neck,3255 Randall Avenue,2.0,1.0,0,2300.0
bronx,North New York,598 Beech Terrace,3.0,1.5,0,3000.0
bronx,Riverdale,630 West 246th Street,2.0,2.0,0,3395.0
bronx,Concourse,853 Walton Avenue,2.0,1.0,0,2350.0
bronx,Woodstock,790 East 152nd Street,1.0,1.0,0,1400.0
bronx,Mott Haven,2401 3rd Avenue,3.0,2.0,0,6134.0
bronx,Spuyten Duyvil,530 West 236th Street,3.0,2.0,0,3195.0
bronx,Bronxwood,2385 Barker Avenue,2.0,2.0,1110,2400.0
bronx,Kingsbridge,3120 Kingsbridge Avenue,2.0,1.0,950,2050.0
bronx,Mott Haven,2401 3rd Avenue,0.5,1.0,0,2895.0
bronx,Concourse,1020 Grand Concourse,3.0,2.0,0,2800.0
bronx,Riverdale,3707 Blackstone Avenue,3.0,2.0,1735,6600.0
bronx,Spuyten Duyvil,3614 Johnson Avenue,1.0,1.0,0,1900.0
bronx,Spuyten Duyvil,2500 Johnson Avenue,2.0,2.0,1257,3299.0
bronx,Riverdale,3210 Riverdale Avenue,1.0,1.0,794,2300.0
bronx,Spuyten Duyvil,638 West 227th Street,2.0,1.5,1100,2500.0
bronx,Highbridge,1395 Nelson Avenue,0.5,1.0,0,1625.0
bronx,North New York,510 Jackson Avenue,3.0,1.0,0,2150.0
bronx,Tremont,1970 Walton Avenue,1.0,1.0,0,1550.0
