,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
158,brooklyn,New_Dev,21 India Street,1,1,690,5310.0
159,brooklyn,Fort Greene,205 De Kalb Avenue,0.5,1,0,2200.0
160,brooklyn,Flatbush,2337 Bedford Avenue,1,1,0,2499.0
161,brooklyn,Crown Heights,970 Saint Mark's Avenue,3,1.5,0,2899.0
162,brooklyn,Ditmas Park,437 East 22nd Street,0.5,1,0,1399.0
163,brooklyn,Bedford-Stuyvesant,448 Quincy Street,1,1,0,1700.0
164,brooklyn,Downtown Brooklyn,10 City Point,1,1,0,3925.0
165,brooklyn,Bensonhurst,8002 21st Avenue,1,1,0,2250.0
166,brooklyn,Crown Heights,1321 Union Street,3,3,0,4099.0
167,brooklyn,Bay Ridge,520 82nd Street,4,2.5,3000,3600.0
168,brooklyn,Downtown Brooklyn,111 Lawrence Street,1,1,667,3844.0
169,brooklyn,Downtown Brooklyn,225 Schermerhorn Street,0.5,1,426,2476.0
170,brooklyn,Flatbush,2337 Bedford Avenue,3,2,0,3999.0
171,brooklyn,Stuyvesant Heights,439 Jefferson Avenue,4,2.5,1651,2850.0
172,brooklyn,New_Dev,21 India Street,1,1,690,5310.0
173,brooklyn,Bushwick,889 Bushwick Avenue,3,2,1100,3750.0
174,brooklyn,Ditmas Park,437 East 22nd Street,3,1,0,2099.0
175,brooklyn,Park Slope,267 6th Street,2,2,884,5000.0
176,brooklyn,Ditmas Park,415 Stratford Road,0.5,1,500,1550.0
177,brooklyn,Williamsburg,224 Metropolitan Avenue,2,1,550,2200.0
178,brooklyn,Prospect Heights,786 Washington Avenue,1,1.5,0,3600.0
179,brooklyn,Gowanus,517 Third Avenue,1,1,0,2200.0
180,brooklyn,Williamsburg,113 North 3rd Street,0.5,1,0,3150.0
181,brooklyn,Bushwick,989 Willoughby Avenue,2,2,0,3200.0
182,brooklyn,Brooklyn Heights,180 Montague Street,1,1,590,3904.0
183,brooklyn,Fort Greene,80 Dekalb Avenue,0.5,1,0,2905.0
184,brooklyn,Prospect Park South,700 Ocean Avenue,1,1,0,2080.0
185,brooklyn,Greenwood,319 18th Street,2,2,950,4000.0
186,brooklyn,New_Dev,21 India Street,0.5,1,493,3660.0
187,brooklyn,Flatbush,136 Erasmus Street,1,1,0,2050.0
188,brooklyn,Bushwick,539 Evergreen Avenue,3,1.5,0,2749.0
189,brooklyn,Ditmas Park,1111 Ocean Avenue,2,1,0,2250.0
190,brooklyn,Williamsburg,205 North Ninth Street,1,1,740,4600.0
191,brooklyn,Williamsburg,199 Montrose Avenue,1,1,0,3500.0
192,brooklyn,Weeksville,1294 Park Place,1,1,0,2300.0
193,brooklyn,Fort Hamilton,28 Marine Avenue,1,1,0,1750.0
194,brooklyn,Park Slope,370 13th Street,2,1,0,3500.0
195,brooklyn,Williamsburg,196 Montrose Avenue,4,2.5,0,5500.0
196,brooklyn,Stuyvesant Heights,299 Pulaski Street,3,2,1200,3300.0
197,brooklyn,Stuyvesant Heights,861 Halsey Street,3,1,0,2695.0
198,brooklyn,New_Dev,626 Flatbush Avenue,0.5,1,0,2196.0
199,brooklyn,Bedford-Stuyvesant,1092 Bedford Avenue,1,1,0,2795.0
200,brooklyn,New_Dev,21 India Street,0.5,1,498,3540.0
201,brooklyn,Bushwick,300 Eldert Street,2,1,0,2200.0
202,brooklyn,Bushwick,1114 Gates Avenue BACKYARD,4,2.5,2500,4299.0
203,brooklyn,Carroll Gardens,342 Bond Street,1,2,0,2700.0
204,brooklyn,Stuyvesant Heights,865 Greene Avenue,2,2,0,2500.0
205,brooklyn,Prospect Park South,142 Saint Paul's Place,3,1.5,0,2495.0
206,brooklyn,Stuyvesant Heights,395 Kosciuszko Street,3,1.5,0,3250.0
207,brooklyn,Bensonhurst,8201 19th Avenue,2,1,0,1800.0
208,brooklyn,Stuyvesant Heights,716 Jefferson Avenue,3,1,0,2630.0
209,brooklyn,Downtown Brooklyn,250 Gold Street,1,1,0,3625.0
210,brooklyn,Red Hook,108 Pioneer Street,1,1,0,3100.0
211,brooklyn,East New York,849 Glenmore Avenue,2,1,800,1900.0
212,brooklyn,Bushwick,118 Suydam Street,1,1,0,2995.0
213,brooklyn,Stuyvesant Heights,92 Decatur Street,3,1,0,2800.0
214,brooklyn,New_Dev,21 India Street,0.5,1,493,3660.0
215,brooklyn,Bedford-Stuyvesant,277 Classon Avenue,4,2,0,4250.0
216,brooklyn,Downtown Brooklyn,250 Gold Street,1,1,0,3575.0
217,brooklyn,East Williamsburg,236 Meserole Street,3,1,0,3713.0
218,brooklyn,Weeksville,105 Schenectady Avenue,0.5,1,0,1600.0
219,brooklyn,Crown Heights,358 Eastern Parkway,2,1,0,2000.0
220,brooklyn,Downtown Brooklyn,250 Gold Street,2,2,0,5100.0
221,brooklyn,Downtown Brooklyn,250 Gold Street,2,1.5,0,5950.0
222,brooklyn,Homecrest,3315 Nostrand Avenue,2,1.5,0,2400.0
223,brooklyn,Wingate,752 Fenimore Street,0.5,1,0,1510.0
224,brooklyn,Bushwick,431 Wilson Avenue,3,1,0,2795.0
225,brooklyn,New_Dev,250 Ashland Place,1,1,0,4275.0
226,brooklyn,East Williamsburg,136 Kingsland Avenue,3,1,0,3100.0
227,brooklyn,Prospect Lefferts Gardens,231 Ocean Avenue,3,2,0,4200.0
228,brooklyn,New_Dev,21 India Street,1,1,690,5310.0
229,brooklyn,Brownsville,2019 Union Street,3,1,0,2300.0
230,brooklyn,Weeksville,1315 Eastern Parkway,2,1,0,1899.0
231,brooklyn,Crown Heights,937 Prospect Place,5,2,0,5075.0
232,brooklyn,New_Dev,123 Hope Street,0.5,1,0,2850.0
233,brooklyn,Crown Heights,812 Saint John's Place,2,1,0,3600.0
234,brooklyn,Stuyvesant Heights,684 Willoughby Avenue,2,2.5,0,3250.0
235,brooklyn,Homecrest,1815 East 17th Street,1,1,0,1665.0
236,brooklyn,Ocean Hill,371 Sumpter Street,2,1,0,2500.0
237,brooklyn,Crown Heights,1042 Bergen Street,1,1,0,2400.0
238,brooklyn,Greenpoint,2 Blue Slip,1,1,0,4835.0
239,brooklyn,Flatbush,350 Clarkson Avenue,1,1,0,2900.0
240,brooklyn,Ocean Hill,2112 Fulton Street,1,1,0,1615.0
241,brooklyn,Williamsburg,40 North 4th Street,3,2,0,5850.0
242,brooklyn,New_Dev,21 India Street,0.5,1,493,3660.0
243,brooklyn,Fort Greene,475 Clermont Avenue,1,1,540,3623.0
244,brooklyn,Greenpoint,26 Newel Street,3,1,0,4313.0
245,brooklyn,Bushwick,1418 Putnam Avenue,3,1,0,2645.0
246,brooklyn,New_Dev,66 Ainslie Street,0.5,1,0,3213.0
247,brooklyn,Flatbush,177 Veronica Place,2,1,0,2300.0
248,brooklyn,Borough Park,902 44th Street,1,1,725,1500.0
249,brooklyn,Ditmas Park,2102 Beverly Road,1,1,775,1750.0
250,brooklyn,Homecrest,2233 Ocean Avenue,1,1,0,1595.0
251,brooklyn,Bay Ridge,7200 Ridge Boulevard,1,1,0,1775.0
252,brooklyn,Flatbush,310 Clarkson Avenue,0.5,1,0,2205.0
253,brooklyn,Ocean Hill,101 Truxton Street,4,1,0,2350.0
254,brooklyn,Midwood,1102 Avenue K,1,1,0,1659.0
