,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
2630,manhattan,New_Dev,400 West 42nd Street,2,1,0,6000.0
2631,manhattan,New_Dev,400 West 42nd Street,1,1,0,4300.0
2632,manhattan,Turtle Bay,145 East 48th Street,1,1,650,4500.0
2633,manhattan,Midtown,235 W 48th Street,1,1,0,4450.0
2634,manhattan,Yorkville,305 East 86th Street,2,2,1221,6900.0
2635,manhattan,Upper West Side,3 West 73rd Street,3,3,2050,13900.0
2636,manhattan,New_Dev,222 East 44th Street,2,2,0,11300.0
2637,manhattan,Murray Hill,111 East 39th Street,2,1,420,4000.0
2638,manhattan,Upper West Side,251 West 89th Street,3,1.5,0,6000.0
2639,manhattan,Murray Hill,30 Park Avenue,0.5,1,0,3337.0
2640,manhattan,Hell's Kitchen,1 River Place,2,2,0,7070.0
2641,manhattan,Yorkville,225 East 95th Street,2,2,838,4428.0
2642,manhattan,Central Harlem,446 Saint Nicholas Avenue,1,1,0,1995.0
2643,manhattan,Kips Bay,377 East 33rd Street,1,1,636,4395.0
2644,manhattan,Kips Bay,214 East 24th Street,2,1,0,4450.0
2645,manhattan,Carnegie Hill,175 East 96th Street,1,1,0,4200.0
2646,manhattan,Lincoln Square,60 W 66th Street,1,1,0,4905.0
2647,manhattan,Midtown,235 W 48th Street,2,2,0,6695.0
2648,manhattan,Murray Hill,138 East 37th Street,2,1,600,4000.0
2649,manhattan,Lower East Side,264 East Broadway,1,1,800,3350.0
2650,manhattan,New_Dev,222 East 44th Street,2,2,0,11300.0
2651,manhattan,Upper West Side,20 West 85th Street,1,1,0,3500.0
2652,manhattan,New_Dev,145 Central Park North,2,2,0,7500.0
2653,manhattan,Chelsea,155 West 21st Street,3,2,0,6295.0
2654,manhattan,Lenox Hill,400 East 67th Street,3,3,1677,12750.0
2655,manhattan,New_Dev,517 West 29th Street,1,1,0,6000.0
2656,manhattan,Lenox Hill,201 E 69th Street,2,2,0,6375.0
2657,manhattan,Lenox Hill,201 E 69th Street,3,3,0,9195.0
2658,manhattan,Financial District,2 Gold Street,3,2,0,7395.0
2659,manhattan,Washington Heights,525 West 156th Street,1,1,0,1650.0
2660,manhattan,Upper West Side,45 West 85th Street,1,1,0,3200.0
2661,manhattan,Midtown,235 West 56th Street,1,1,0,4260.0
2662,manhattan,West Village,239 West 12th Street,0.5,1,0,2950.0
2663,manhattan,East Harlem,1875 Lexington Avenue,3,2,0,3500.0
2664,manhattan,Midtown South,125 West 31st Street,1,1,0,4995.0
2665,manhattan,Manhattan Valley,62 West 106th Street,3,1,0,3500.0
