,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
215,bronx,North New York,538 East 142nd Street,1,1,0,1999.0
216,bronx,Spuyten Duyvil,3660 Oxford Avenue,1,1,1000,2330.0
217,bronx,Riverdale,4475 Henry Hudson Parkway West,0.5,1.5,845,1771.0
218,bronx,Concourse,1521 Sheridan Avenue,1,1,0,1700.0
219,bronx,East Tremont,2004 Crotona Avenue,4,2,0,2750.0
220,bronx,University Heights,2419 Davidson Avenue,1,1,0,1595.0
221,bronx,University Heights,2170 University Avenue,0.5,1,0,1350.0
222,bronx,Williamsbridge,3535 Barnes Avenue,4,1.5,0,2600.0
223,bronx,Concourse,85 Mcclellan Street,1,1,0,2000.0
224,bronx,Hunts Point,657 Manida Street,1,1,0,1955.0
225,bronx,New_Dev,224 East 135th Street,2,1,0,2500.0
226,bronx,Eastchester,3300 Palmer Avenue,2,1,0,1900.0
227,bronx,Throgs Neck,916 Wilcox Avenue,3,2,0,3000.0
228,bronx,Mott Haven,2401 3rd Avenue,3,2,0,6134.0
229,bronx,Soundview,880 Colgate Avenue,1,1,0,1791.0
230,bronx,Soundview,825 Boynton Avenue,3,1.5,0,2395.0
231,bronx,Fordham,2763 Morris Avenue,1,1,0,2100.0
232,bronx,Pelham Gardens,1560 East Gun Hill Road,3,2,0,3000.0
233,bronx,Mott Haven,2401 3rd Avenue,1,1,0,3083.0
234,bronx,New_Dev,228 East 135th Street,0.5,1,0,1850.0
235,bronx,New_Dev,228 East 135th Street,1,1,0,2256.0
236,bronx,New_Dev,228 East 135th Street,2,1,0,2560.0
237,bronx,New_Dev,228 East 135th Street,2,2,0,3429.0
238,bronx,Hunts Point,657 Manida Street,3,2,0,2850.0
239,bronx,Mott Haven,2401 3rd Avenue,1,1,0,3083.0
240,bronx,Mott Haven,2401 3rd Avenue,2,2,0,4611.0
241,bronx,Williamsbridge,751 Tilden Street,1,1,0,1500.0
242,bronx,Mott Haven,2401 3rd Avenue,0.5,1,0,2895.0
243,bronx,University Heights,1 West 182nd Street,1,1,0,1650.0
244,bronx,Mott Haven,2490 Third Avenue,1,1,0,2500.0
245,bronx,Melrose,837 Washington Avenue,2,1.5,900,2300.0
246,bronx,Riverdale,3333 Henry Hudson Parkway,1,1,0,2695.0
247,bronx,Riverdale,3824 Waldo Avenue,1,1,0,1750.0
248,bronx,Concourse,215 East 164th Street,3,1,0,2425.0
