Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent,Long,Lat,ZipCode,Precinct
queens,Jackson Heights,37-46 72nd Street,2.0,2.0,1197.44,3650.0,-73.893879,40.7474022,11372,115.0
queens,Hunters Point-Sunnyside-West Maspeth,28-10 Jackson Avenue,2.0,2.0,1259.17,5537.0,-73.9386495,40.7483015,11101,114.0
queens,Elmhurst,83-02 Cornish Avenue,1.0,1.0,630.61,1775.0,-73.8810201,40.740139,11373,110.0
queens,Ditmars-Steinway,20-38 33rd Street,1.0,1.0,634.7,1900.0,-73.90638407406195,40.77825895,11105,115.0
queens,Murray Hill (Queens),144-20 41st Avenue,2.0,1.0,850.0,2445.0,-73.8209099,40.7605645,11355,109.0
queens,Forest Hills,110-48 72nd Avenue,0.5,1.0,600.0,1675.0,-73.83914384743923,40.7212243,11375,112.0
queens,Astoria,32-30 45th Street,1.0,1.0,800.0,1900.0,-73.91588300000001,40.7563886,11103,115.0
queens,Rego Park,90-02 63 Drive,0.5,1.0,526.44,1600.0,,,,100.0
queens,Ditmars-Steinway,38-10 23rd Avenue,2.0,1.0,850.0,2200.0,-73.90881819890666,40.77119865,11105,115.0
queens,Briarwood,139-60 85 Drive,0.5,1.0,500.0,1450.0,,,,100.0
queens,Forest Hills,112-15 72 Road,1.0,1.0,800.0,1950.0,,,,100.0
queens,Ditmars-Steinway,22-47 28th Street,2.0,1.0,851.22,2500.0,-73.91343389628386,40.77617375,11105,115.0
queens,Astoria,40-11 25th Avenue,2.0,1.0,841.4,2200.0,-73.91093156396836,40.76792165,11103,115.0
queens,Hunters Point,2-17 51st Avenue,0.5,1.0,758.0,3200.0,-73.732182,40.763969,11362,111.0
queens,Old Astoria,31-43 Vernon Boulevard,1.0,1.0,720.0,2850.0,-73.9356699,40.7683649,11106,114.0
queens,Hunters Point,22-44 Jackson Avenue,2.0,1.0,937.91,5150.0,-73.9537038,40.7419808,11109,114.0
queens,Forest Hills,108-21 63rd Avenue,2.0,2.0,1154.91,2350.0,-73.84988243916669,40.73543975,11375,112.0
queens,Elmhurst,90-02 Queens Boulevard,2.0,1.0,861.03,2800.0,-73.8726431,40.733812,11373,110.0
queens,Bayside,209-51 45 Drive,3.0,2.0,1100.0,3200.0,,,,100.0
queens,Fresh Meadows,69-10 198th Street,2.0,1.0,834.86,2000.0,-73.77530124582067,40.73728935,11365,107.0
queens,Hunters Point-Sunnyside-West Maspeth,44-28 Purves Street,2.0,2.0,1275.4,6033.0,-73.94119769099831,40.7465046,11101,114.0
queens,Astoria,25-73 Steinway Street,2.0,2.0,1200.0,3475.0,-73.9130283,40.7660721,11103,115.0
queens,Long Island City,29-22 Northern Boulevard,2.0,2.0,1168.0,5195.0,-73.8548612,40.7584538,11368,115.0
queens,Jackson Heights,71-11 37th Avenue,0.5,1.0,450.0,1200.0,-73.9287951,40.7537021,11101,114.0
queens,Astoria,34-22 42nd Street,1.0,1.0,629.14,1730.0,-73.91995221923256,40.755454,11101,115.0
queens,Astoria,32-82 34th Street,2.0,1.0,841.4,2200.0,-73.92475570000002,40.7589868,11106,114.0
queens,Astoria,31-18 28th Avenue,2.0,1.0,833.22,1950.0,-73.9194633661298,40.7679513,11102,114.0
queens,Corona,97-05 Horace Harding Expressway,0.5,1.0,468.0,1920.0,-73.86258314633797,40.73525775,11368,110.0
queens,Rego Park,97-45 Queens Boulevard,1.0,1.0,897.0,2550.0,-73.8595271,40.729418,11374,112.0
queens,Elmhurst,90-02 Queens Boulevard,3.0,1.0,1200.0,2850.0,-73.8726431,40.733812,11373,110.0
queens,Astoria,31-18 28th Avenue,2.0,1.0,833.22,1950.0,-73.9194633661298,40.7679513,11102,114.0
queens,East Flushing,40-08 195th Street,2.0,1.0,834.86,2000.0,-73.78732349645061,40.76100855,11358,109.0
queens,Ditmars-Steinway,21-16 21st Avenue,1.0,1.0,626.52,1650.0,-73.91421695,40.78172775,11105,115.0
queens,Jackson Heights,37-41 79th Street,0.5,1.0,529.55,1695.0,-73.8866525834666,40.74828695,11372,115.0
queens,Forest Hills,71-58 Austin Street,1.0,1.0,631.26,1795.0,-73.84289830933751,40.71922355,11375,112.0
queens,Astoria,30-50 21st Street,1.0,1.0,670.0,2850.0,-73.9100276,40.786272,11105,115.0
queens,South Jamaica,116-31 170th Street,1.0,1.0,725.0,1550.0,-73.7912805,40.7097989,11432,103.0
queens,Forest Hills,111-50 76 Road,2.0,1.0,1000.0,2745.0,,,,100.0
queens,Astoria,30-50 21st Street,1.0,1.0,670.0,2950.0,-73.9100276,40.786272,11105,115.0
queens,Sunnyside,43-08 40th Street,1.0,1.0,635.52,1925.0,-73.9240748,40.7453966,11104,104.0
queens,Corona,98-23 Horace Harding Expressway,1.0,1.0,867.0,2438.0,-73.86014795950061,40.7365932,11368,110.0
queens,Hunters Point-Sunnyside-West Maspeth,28-10 Jackson Avenue,2.0,2.0,1259.17,5537.0,-73.9386495,40.7483015,11101,114.0
queens,Sunnyside,43-09 47th Avenue,0.5,1.0,532.17,1775.0,-73.9216381,40.7415794,11104,104.0
queens,Ditmars-Steinway,23-03 28th Street,1.0,1.0,850.0,1950.0,-73.9146579,40.7753112,11105,115.0
queens,Sunnyside,43-09 47th Avenue,1.0,1.0,635.52,1925.0,-73.9216381,40.7415794,11104,104.0
queens,Astoria,31-42 48th Street,3.0,1.5,1205.67,2600.0,-73.9118116,40.75730775,11103,115.0
queens,Sunnyside,47-06 45th Street,1.0,1.0,633.06,1850.0,-73.9201891,40.7410461,11377,104.0
queens,Kew Gardens,45 Kew Gardens Road,1.0,1.0,825.0,1850.0,-73.829095,40.712282,11415,102.0
queens,Astoria,35-25 34th Street,1.0,1.0,636.34,1950.0,-73.9264854594683,40.756283,11106,114.0
queens,Forest Hills,95-16 69th Avenue,3.0,2.5,1600.0,4000.0,-73.8521119,40.7165458,11375,112.0
queens,Ditmars-Steinway,28-08 23rd Avenue,2.0,1.0,815.0,2195.0,-73.91445159058357,40.77522795,11105,115.0
queens,Kew Gardens,82-85 116th Street,2.0,1.0,856.12,2650.0,-73.8343222,40.7012932,11418,102.0
queens,Oakland Gardens,68-45 Cloverdale Boulevard,2.0,1.0,800.0,2295.0,-73.74859081678737,40.7456105,11364,107.0
queens,Hunters Point-Sunnyside-West Maspeth,43-22 Queens Street,1.0,1.0,717.8,4440.0,-73.9395363,40.7474652,11101,114.0
queens,Ditmars-Steinway,24-55 Crescent Street,2.0,1.0,861.03,2800.0,-73.92044662830045,40.77359605,11102,114.0
queens,Oakland Gardens,211-02 73rd Avenue,1.0,1.0,785.0,1775.0,-73.76250399579371,40.7391342,11364,107.0
queens,Woodside,43-30 54th Street,2.0,1.0,841.4,2200.0,-73.9111319,40.74286345,11377,104.0
queens,Astoria,30-14 Steinway Street,3.0,1.0,1057.92,2800.0,-73.9154177,40.7636121,11103,115.0
queens,Woodside,34-26 62nd Street,2.0,1.0,838.1,2099.0,-73.90003300000001,40.751331050000005,11377,115.0
queens,Astoria,31-49 29th Street,1.0,1.0,646.31,2255.0,-73.92606599064302,40.763616600000006,11106,114.0
queens,Astoria,30-14 33rd Street,3.0,1.0,1100.0,3050.0,-73.92036554367583,40.76583795,11102,114.0
queens,Astoria,36-01 30th Avenue,2.0,1.0,800.0,2350.0,-73.9171854,40.7650601,11103,115.0
queens,Forest Hills,77-44 Austin Street,2.0,1.0,900.0,2400.0,-73.8346234,40.7136555,11375,112.0
queens,Rego Park,64-45 Booth Street,2.0,2.0,1000.0,2550.0,-73.86075831874999,40.7279119,11374,112.0
queens,Kew Gardens,83-30 118th Street,1.0,1.0,637.81,1995.0,-73.8349702717737,40.70619285,11418,102.0
queens,Steinway,36-37 31st Street,2.0,2.0,1000.0,4400.0,-73.9050435,40.7806569,11101,115.0
queens,Corona,96-08 57th Avenue,1.0,1.0,718.0,2082.0,-73.86395692689212,40.73617985,11368,110.0
queens,Hunters Point-Sunnyside-West Maspeth,28-10 Jackson Avenue,2.0,2.0,1259.17,5537.0,-73.9386495,40.7483015,11101,114.0
queens,Astoria,33-14 31st Avenue,2.0,1.0,834.83,1999.0,-73.9214732,40.763209,11369,114.0
queens,Ditmars-Steinway,20-05 Steinway Street,1.0,1.0,620.8,1475.0,-73.90175780333152,40.77613475,11105,115.0
queens,Ridgewood,1709 Madison Street,3.0,2.0,1369.79,2900.0,-73.90722754303965,40.70124905,11385,104.0
queens,Kew Gardens,83-30 118th Street,1.0,1.0,750.0,1995.0,-73.8349702717737,40.70619285,11418,102.0
queens,Kew Gardens,83-57 118th Street,1.0,1.0,750.0,1700.0,-73.83386464425243,40.7056319,11415,102.0
queens,Sunnyside,50-05 43rd Avenue,2.0,1.0,850.0,2000.0,-73.914198,40.7445472,11377,104.0
queens,Briarwood,141-30 85 Road,0.5,1.0,500.0,1450.0,,,,100.0
queens,Briarwood,139-60 85 Drive,2.0,1.0,950.0,1995.0,,,,100.0
queens,Briarwood,82-35 134th Street,1.0,1.0,725.0,1765.0,-73.8232035,40.7130624,11435,107.0
queens,Astoria,30-89 38th Street,0.5,1.0,400.0,1745.0,-73.9137978,40.7667166,11101,115.0
queens,Briarwood,141-30 85 Road,1.0,1.0,750.0,1725.0,,,,100.0
queens,Corona,97-05 Horace Harding Expressway,0.5,1.0,468.0,1920.0,-73.86258314633797,40.73525775,11368,110.0
queens,Corona,98-23 Horace Harding Expressway,1.0,1.0,867.0,2438.0,-73.86014795950061,40.7365932,11368,110.0
queens,Little Neck,243-03 72nd Avenue,2.0,1.5,1005.51,2500.0,-73.7318966,40.7491938,11362,111.0
queens,Hunters Point,4-74 48th Avenue,0.5,1.0,505.0,2750.0,-73.95730377218557,40.74438495,11109,108.0
queens,Rego Park,98-09 64 Road,1.0,1.0,641.24,2100.0,,,,100.0
queens,Sunnyside,45-32 44th Street,1.0,1.0,800.0,2200.0,-73.92099981201,40.7422948,11104,104.0
queens,Forest Hills,109-20 Queens Boulevard,1.0,1.0,661.0,2100.0,-73.8412187,40.7198945,11375,112.0
queens,Hunters Point-Sunnyside-West Maspeth,44-41 Purves Street,0.5,1.0,573.88,3050.0,-73.9404717754894,40.74626000000001,11101,114.0
queens,Flushing,45-10 164th Street,3.0,1.0,1000.0,2450.0,-73.8029327,40.75598715,11358,109.0
queens,Astoria,38-14 Astoria Boulevard South,2.0,1.0,838.13,2100.0,-73.9114358,40.7688278,11103,115.0
queens,Ridgewood,16-26 Madison Street,1.0,1.0,654.33,2500.0,-73.90862980408843,40.69920005,11385,104.0
queens,Astoria,25-74 48th Street,1.0,1.0,628.16,1700.0,-73.9070058,40.7632285,11103,115.0
queens,Ridgewood,3-61 Saint Nichlas Avenue,3.0,1.5,1225.3,3200.0,,,,100.0
queens,Hunters Point-Sunnyside-West Maspeth,43-22 Queens Street,1.0,1.0,717.8,4440.0,-73.9395363,40.7474652,11101,114.0
queens,Corona,97-05 Horace Harding Expressway,0.5,1.0,468.0,1920.0,-73.86258314633797,40.73525775,11368,110.0
queens,Astoria,31-38 36th Street,2.0,1.0,836.49,2050.0,-73.92044782830183,40.76160115,11106,115.0
queens,Astoria,28-15 42nd Street,1.0,1.0,631.43,1800.0,-73.91222281953202,40.7642346,11103,115.0
queens,Ditmars-Steinway,29-11 21st Avenue,1.0,1.0,700.0,2250.0,-73.90892431910626,40.7785634,11105,115.0
queens,Ditmars-Steinway,19-05 22 Road,2.0,1.0,800.0,2200.0,,,,100.0
queens,Astoria,32-54 47th Street,2.0,1.0,900.0,2000.0,-73.91471100000001,40.7551102,11103,115.0
queens,Astoria,32-53 41st Street,3.0,1.0,1053.01,2650.0,-73.91909631751435,40.7571547,11103,115.0
queens,Forest Hills,76-13 113rd Street,1.0,1.0,700.0,1750.0,,,,100.0
queens,Murray Hill (Queens),149-43 35th Avenue,2.0,2.0,1156.54,2400.0,-73.81572619532398,40.76664655,11354,109.0
queens,Astoria,33-26 28th Street,3.0,1.0,1064.3,2995.0,-73.92905229387648,40.7619611,11106,114.0
queens,Astoria,34-51 9th Street,2.0,1.0,851.22,2500.0,-73.94003587668433,40.76380655,11106,114.0
queens,Jackson Heights,32-36 71st Street,1.0,1.0,750.0,1499.0,-73.8960544,40.755506800000006,11370,115.0
queens,Hunters Point,4-75 48th Avenue,0.5,1.0,550.0,3145.0,-73.95723461700315,40.7451072,11109,108.0
queens,Hunters Point-Sunnyside-West Maspeth,43-22 Queens Street,1.0,1.0,717.8,4440.0,-73.9395363,40.7474652,11101,114.0
queens,Jamaica Hills,160-11 84th Avenue,2.0,1.0,828.31,1800.0,-73.80507492731398,40.7149773,11432,107.0
queens,Hunters Point,47-05 Center Boulevard,1.0,1.0,771.0,3950.0,-73.95625292423027,40.74572985,11109,114.0
queens,Long Island City,41-42 24th Street,1.0,1.0,670.98,3009.0,-73.922064,40.7736168,11102,114.0
queens,Astoria,32-46 35th Street,2.0,1.0,851.22,2500.0,-73.92335767122606,40.75942055,11106,114.0
queens,Ditmars-Steinway,21-46 74th Street,3.0,2.0,1373.03,2999.0,-73.89561353890043,40.7688534,11370,115.0
queens,Long Island City,41-42 24th Street,1.0,1.0,673.66,3091.0,-73.922064,40.7736168,11102,114.0
queens,Kew Gardens,85-32 131st Street,1.0,1.0,624.88,1600.0,-73.838327,40.7707255,111354,109.0
queens,Ditmars-Steinway,21-81 Steinway Street,1.0,1.0,800.0,2499.0,-73.90568149075023,40.77287465,11105,115.0
queens,Astoria,34-07 41st Street,0.5,1.0,532.17,1775.0,-73.92005536835157,40.75595245,11101,115.0
queens,Ridgewood,719 Seneca Avenue,4.0,3.0,1917.8,4200.0,-73.9069733,40.7025356,11237,104.0
queens,Ditmars-Steinway,22-28 Crescent Street,1.0,1.0,644.48,2199.0,-73.91540539617785,40.7782315,11105,115.0
queens,Elmhurst,83-02 Cornish Avenue,1.0,1.0,630.61,1775.0,-73.8810201,40.740139,11373,110.0
queens,Forest Hills,95-17 68th Avenue,3.0,2.0,1500.0,3850.0,-73.85432154907603,40.71813,11375,112.0
queens,Ridgewood,66-12 60 Lane,2.0,1.0,1000.0,2200.0,,,,100.0
queens,Ditmars-Steinway,23-37 37th Street,3.0,1.0,1067.73,3100.0,-73.91047452216404,40.771139700000006,11105,115.0
queens,Oakland Gardens,225-16 69th Avenue,1.0,1.0,725.0,1850.0,-73.761633,40.741411,11364,107.0
queens,Arverne,325 Beach 65th Street,2.0,2.0,1146.73,2100.0,-73.79413565306122,40.59187402040816,11692,101.0
queens,Ridgewood,1733 Starr Street,3.0,2.5,2000.0,4500.0,-73.91930553061223,40.70903132653061,11385,104.0
queens,Richmond Hill,85-55 115th Street,1.0,1.0,650.0,1450.0,-73.83478748514412,40.700556000000006,11418,102.0
queens,Hunters Point,42-22 27th Street,1.0,1.0,710.76,4225.0,-73.9405087,40.7496192,11101,114.0
queens,Hunters Point-Sunnyside-West Maspeth,44-41 Purves Street,2.0,2.0,1000.0,4799.0,-73.9404717754894,40.74626000000001,11101,114.0
queens,Hunters Point-Sunnyside-West Maspeth,44-41 Purves Street,2.0,2.0,1000.0,5360.0,-73.9404717754894,40.74626000000001,11101,114.0
queens,Ridgewood,68-07 Forest Avenue,4.0,1.5,1422.19,3200.0,-73.90117603496242,40.7034173,11385,104.0
queens,Flushing,142-11 41st Avenue,0.5,1.0,550.0,1425.0,-73.9363305,40.7497525,11101,114.0
queens,Astoria,11-08 31 Drive,1.0,1.0,720.0,2819.0,,,,100.0
queens,Corona,97-05 Horace Harding Expressway,0.5,1.0,468.0,1920.0,-73.86258314633797,40.73525775,11368,110.0
queens,Briarwood,139-08 85 Drive,1.0,1.0,628.97,1725.0,,,,100.0
queens,Ridgewood,18-79 Linden Street,3.0,1.5,1218.76,3000.0,-73.898905,40.709681,11385,104.0
queens,Sunnyside,43-35 44th Street,1.0,1.0,644.51,2200.0,-73.92018283090175,40.74406095,11104,104.0
queens,Briarwood,139-60 85 Drive,2.0,1.0,834.69,1995.0,,,,100.0
queens,Ditmars-Steinway,19-67 80th Street,1.0,1.0,629.79,1750.0,-73.88986564999999,40.77135415,11370,115.0
queens,Ridgewood,1915 Palmetto Street,5.0,2.0,1791.37,3750.0,-73.905467,40.70512257142857,11385,104.0
queens,Murray Hill (Queens),149-43 35th Avenue,1.0,1.0,808.0,1750.0,-73.81572619532398,40.76664655,11354,109.0
queens,Flushing,143-23 Barclay Avenue,0.5,1.0,550.0,1445.0,-73.8270315,40.7582763,11355,109.0
queens,Astoria,30-17 45th Street,1.0,1.0,641.24,2100.0,-73.91121452392426,40.761414900000005,11103,115.0
queens,Flushing,143-16 Barclay Avenue,2.0,1.0,850.0,2195.0,-73.8228508,40.759102,11355,109.0
queens,Ditmars-Steinway,21-32 29th Street,1.0,1.0,700.0,1900.0,-73.91041940801458,40.7781054,11105,115.0
queens,Ridgewood,2034 Himrod Street,2.0,1.0,1000.0,2650.0,-73.90940155969449,40.7101916,11385,104.0
queens,Corona,97-05 Horace Harding Expressway,0.5,1.0,468.0,1920.0,-73.86258314633797,40.73525775,11368,110.0
queens,Briarwood,135-23 82nd Avenue,1.0,1.0,700.0,1950.0,-73.82207106144625,40.7148135,11435,107.0
queens,Kew Gardens,83-30 Kew Gardens Road,2.0,2.0,1182.71,3200.0,-73.82729543342165,40.7094989,11415,102.0
queens,Astoria,34-17 37th Street,2.0,1.0,900.0,2400.0,-73.92267662212946,40.756809700000005,11101,114.0
queens,Glendale,70-36 68th Street,3.0,1.0,1041.53,2299.0,-73.88588558758985,40.7039712,11385,104.0
queens,Astoria,32-48 41st Street,2.0,1.0,834.86,2000.0,-73.91939610320566,40.75749895,11103,115.0
queens,Astoria,30-33 32nd Street,1.0,1.0,634.7,1900.0,-73.9209162180914,40.76563165,11102,114.0
queens,Astoria,25-52 38th Street,0.5,1.0,530.53,1725.0,-73.91366863608967,40.76723425,11103,115.0
queens,Hunters Point,42-20 27th Street,2.0,2.0,1271.04,5900.0,-73.94064453463754,40.7496616,11101,114.0
queens,Woodside,39-21 57th Street,0.5,1.0,521.53,1450.0,-73.9062248958904,40.7474122,11377,115.0
queens,Hunters Point-Sunnyside-West Maspeth,44-41 Purves Street,2.0,2.0,1235.06,4800.0,-73.9404717754894,40.74626000000001,11101,114.0
queens,Jackson Heights,88-01 35th Avenue,1.0,1.0,745.0,1775.0,-73.8788189,40.7525366,11372,115.0
queens,Hunters Point-Sunnyside-West Maspeth,43-22 Queens Street,1.0,1.0,717.8,4440.0,-73.9395363,40.7474652,11101,114.0
queens,Hunters Point-Sunnyside-West Maspeth,28-10 Jackson Avenue,2.0,2.0,1259.17,5537.0,-73.9386495,40.7483015,11101,114.0
queens,Hunters Point,42-20 27th Street,1.0,1.0,710.76,4225.0,-73.94064453463754,40.7496616,11101,114.0
queens,Ditmars-Steinway,21-17 Shore Boulevard,2.0,1.0,849.58,2450.0,-73.91752286936901,40.78358965,11105,114.0
queens,Hunters Point-Sunnyside-West Maspeth,44-41 Purves Street,2.0,2.0,1253.87,5375.0,-73.9404717754894,40.74626000000001,11101,114.0
queens,Sunnyside,41-00 43rd Avenue,1.0,1.0,850.0,2070.0,-73.9225465,40.7452633,11104,104.0
queens,Kew Gardens,118-18 Metropolitan Avenue,1.0,1.0,700.0,1650.0,-73.834072,40.7066264,11415,102.0
queens,Hunters Point-Sunnyside-West Maspeth,44-41 Purves Street,2.0,2.0,1235.06,4800.0,-73.9404717754894,40.74626000000001,11101,114.0
queens,Hunters Point-Sunnyside-West Maspeth,44-41 Purves Street,3.0,2.0,1464.66,5800.0,-73.9404717754894,40.74626000000001,11101,114.0
queens,Rego Park,99-52 62 Road,0.5,1.0,524.81,1550.0,,,,100.0
queens,Jackson Heights,34-19 90th Street,1.0,1.0,629.79,1750.0,-73.87712753854402,40.753946,11372,115.0
queens,Forest Hills,111-45 76 Drive,2.0,1.0,1100.0,2250.0,,,,100.0
queens,Rego Park,65-50 Wetherole Street,2.0,1.0,843.04,2250.0,-73.85892699746393,40.725649700000005,11374,112.0
queens,Ditmars-Steinway,20-47 42nd Street,1.0,1.0,634.7,1900.0,-73.92206,40.7453402,11104,104.0
queens,Hunters Point-Sunnyside-West Maspeth,43-22 Queens Street,1.0,1.0,717.8,4440.0,-73.9395363,40.7474652,11101,114.0
queens,Ditmars-Steinway,21-36 Steinway Street,1.0,1.0,500.0,1575.0,-73.90501165,40.7740304,11105,115.0
queens,Astoria,33-26 28th Street,3.0,1.0,1100.0,2799.0,-73.92905229387648,40.7619611,11106,114.0
queens,Ditmars-Steinway,24-25 28th Street,3.0,1.0,900.0,2650.0,-73.91754889798625,40.7728219,11102,114.0
queens,Astoria,25-69 33rd Street,1.0,1.0,628.16,1700.0,-73.91797957775336,40.76799735,11103,115.0
queens,Hunters Point,46-09 11th Street,1.0,1.0,670.75,3002.0,-73.9502224,40.7460338,11101,114.0
queens,Hunters Point,27-21 44 Drive,2.0,1.0,799.0,4200.0,,,,100.0
queens,Hunters Point-Sunnyside-West Maspeth,44-41 Purves Street,2.0,2.0,1235.06,4800.0,-73.9404717754894,40.74626000000001,11101,114.0
queens,Rego Park,66-39 Burns Street,0.5,1.0,514.99,1250.0,-73.8567492,40.7234367,11374,112.0
queens,Astoria,31-72 30th Street,2.0,1.0,867.41,2995.0,-73.92592195620242,40.76304925,11106,114.0
queens,Woodside,43-16 53rd Street,1.0,1.0,621.58,1499.0,-73.91199389854421,40.743344050000005,11377,104.0
queens,Astoria,25-54 41st Street FRONT-2,3.0,1.0,1064.43,2999.0,,,,100.0
queens,Hunters Point,22-44 Jackson Avenue,1.0,1.0,686.23,3475.0,-73.9537038,40.7419808,11109,114.0
queens,Corona,97-05 Horace Harding Expressway,0.5,1.0,468.0,1920.0,-73.86258314633797,40.73525775,11368,110.0
queens,Woodside,37-53 62nd Street,2.0,1.0,830.77,1875.0,-73.9010253960891,40.7476923,11377,115.0
queens,Woodside,61-15 43rd Avenue,1.0,1.0,700.0,1850.0,-73.90323403450627,40.7428326,11377,104.0
queens,Astoria,21-10 30th Avenue,3.0,1.0,1056.28,2750.0,-73.9274782,40.7695711,11102,114.0
queens,Far Rockaway,20-25 Seagirt Boulevard,1.0,1.0,756.0,1865.0,-73.75488840898674,40.59450055000001,11691,101.0
queens,Ditmars-Steinway,22-58 Steinway Street,0.5,1.0,523.17,1500.0,-73.9077616191681,40.7717825,11105,115.0
queens,Astoria,12-09 30 Road,3.0,1.0,1041.56,2300.0,,,,100.0
queens,Astoria,25-52 22nd Street,3.0,1.0,1051.37,2600.0,-73.92458835560213,40.77303035,11102,114.0
queens,Jamaica,88-20 Parsons Boulevard,1.0,1.0,631.43,1800.0,-73.80224625170104,40.7060712,11432,103.0
queens,Forest Hills,110-35 72 Drive,3.0,2.0,1363.24,2700.0,,,,100.0
queens,Jackson Heights,35-56 94th Street,1.0,1.0,638.79,2025.0,-73.8734987,40.7513183,11372,115.0
queens,Astoria,12-28 31 Drive,3.0,2.0,1373.06,3000.0,,,,100.0
queens,Hunters Point-Sunnyside-West Maspeth,43-22 Queens Street,1.0,1.0,717.8,4440.0,-73.9395363,40.7474652,11101,114.0
queens,Ridgewood,18-63 Linden Street GARDEN-R,3.0,1.0,1054.48,2695.0,,,,100.0
queens,Ditmars-Steinway,21-68 35th Street,2.0,1.0,833.22,1950.0,-73.90875299783298,40.77540155,11105,115.0
queens,Ditmars-Steinway,24-21 27th Street,2.0,1.0,846.31,2350.0,-73.91814167862034,40.7734115,11102,114.0
queens,Long Island City,40-04 36th Avenue,1.0,1.0,637.15,1975.0,-73.9232607,40.7534107,11101,115.0
queens,Astoria,30-24 49th Street,2.0,1.0,1000.0,2100.0,-73.90851975467189,40.7600087,11103,115.0
queens,Astoria,32-40 45th Street,2.0,1.0,851.22,2500.0,-73.91603834370228,40.75620565,11103,115.0
queens,Astoria,26-61 30th Street,1.0,1.0,634.7,1900.0,-73.92042677188755,40.76884855,11102,114.0
queens,Rego Park,6258 102nd Street,3.0,1.0,1044.83,2400.0,-73.8554695,40.734101333333335,11374,112.0
queens,Sunnyside,45-54 41st Street,1.0,1.0,638.79,2025.0,-73.9238302,40.7418644,11104,104.0
queens,Astoria,35-13 30th Street,1.0,1.0,633.06,1850.0,-73.92944168859972,40.7580339,11106,114.0
queens,Kew Gardens,123-33 83rd Avenue,1.0,1.0,645.33,2225.0,-73.717211,40.737377,11004,107.0
queens,Jackson Heights,32-21 68th Street,3.0,1.0,950.0,2100.0,-73.8985227,40.7557025,11377,115.0
queens,Hunters Point-Sunnyside-West Maspeth,43-22 Queens Street,0.5,1.0,575.19,3090.0,-73.9395363,40.7474652,11101,114.0
queens,Corona,98-23 Horace Harding Expressway,1.0,1.0,867.0,2438.0,-73.86014795950061,40.7365932,11368,110.0
queens,Astoria,45-06 30th Avenue,4.0,1.0,1200.0,2900.0,-73.9108432,40.7617883,11103,115.0
queens,Ditmars-Steinway,23-30 21st Street,2.0,1.0,847.91,2399.0,-73.92004766196935,40.7781517,11105,114.0
queens,Astoria,31-20 28 Road,1.0,1.0,750.0,2000.0,,,,100.0
queens,Rego Park,65-70 Austin,1.0,1.0,646.31,2255.0,-73.85872244690975,40.72503945,11374,112.0
queens,Kew Gardens,123-33 83rd Avenue,1.0,1.0,647.79,2300.0,-73.717211,40.737377,11004,107.0
queens,Astoria,43-08 25th Avenue,1.0,1.0,700.0,1900.0,-73.9091321175153,40.7665414,11103,115.0
queens,Astoria,25-50 22nd Street,3.0,1.0,1150.0,2495.0,-73.92452749129228,40.7730765,11102,114.0
queens,Rego Park,97-07 63 Road,3.0,1.0,1048.07,2499.0,,,,100.0
queens,Ditmars-Steinway,22-42 27th Street,2.0,1.0,750.0,1995.0,-73.91434362689427,40.77701245,11105,115.0
queens,Elmhurst,40-40 79th Street,0.5,1.0,400.0,1450.0,-73.88688607342813,40.74616135,11373,110.0
queens,Briarwood,142-35 84 Drive,2.0,1.0,1400.0,2395.0,,,,100.0
queens,Corona,98-23 Horace Harding Expressway,1.0,1.0,867.0,2438.0,-73.86014795950061,40.7365932,11368,110.0
queens,Corona,97-28 57th Avenue,1.0,1.0,713.0,2115.0,-73.86221758640073,40.7366996,11368,110.0
queens,Sunnyside,39-28 50th Street,3.0,1.0,1057.88,2799.0,-73.91416240000001,40.7481018,11377,115.0
queens,Jamaica Hills,162-01 Highland Avenue,0.5,1.0,600.0,1575.0,-73.8009743,40.7099849,11432,107.0
queens,Astoria,26-28 29th Street,2.0,1.0,1000.0,2695.0,-73.92070480000001,40.76995225,11102,114.0
queens,Kew Gardens,83-43 118th Street,1.0,1.0,800.0,1700.0,-73.83385129374646,40.70594885,11415,102.0
queens,Astoria,30-68 37th Street,1.0,1.0,500.0,1950.0,-73.91814432524885,40.76304305,11103,115.0
queens,Briarwood,135-10 Grand Central Pkwy,1.0,1.0,628.16,1700.0,-73.9185992,40.7713308,11102,114.0
queens,Hunters Point,42-22 27th Street,2.0,2.0,1000.0,5899.0,-73.9405087,40.7496192,11101,114.0
queens,Astoria,32-80 36th Street,2.0,1.0,1250.0,2800.0,-73.92318212351694,40.7581955,11106,114.0
queens,Hunters Point-Sunnyside-West Maspeth,44-41 Purves Street,2.0,2.0,1000.0,5360.0,-73.9404717754894,40.74626000000001,11101,114.0
queens,Hunters Point-Sunnyside-West Maspeth,44-41 Purves Street,3.0,2.0,1100.0,5799.0,-73.9404717754894,40.74626000000001,11101,114.0
queens,Queens Village,93-23 218th Street,2.0,1.0,839.76,2150.0,-73.7388943,40.7210625,11428,107.0
queens,Hunters Point,23-10 Queens Plaza South,1.0,1.0,731.21,4850.0,-73.94205856549164,40.7508458,11101,114.0
queens,Corona,98-23 Horace Harding Expressway,1.0,1.0,867.0,2438.0,-73.86014795950061,40.7365932,11368,110.0
